,prj_led,admin_roles,isEmployee,type,rsc_prj,rsc_department,proprietary,task,activity,action,user_task_corr,user_prj_corr,user_department_corr,expertise
41303,61,10,1,20,61,1,1,6120,32,True,0,1,0,1
33405,21,10,0,21,21,2,0,1110,32,True,0,1,0,2
33133,0,10,0,20,12,1,0,2220,30,True,0,1,1,0
7779,0,10,0,20,12,2,1,22100,30,True,1,0,1,0
21412,21,10,1,20,22,2,1,1220,31,True,0,0,1,0
16285,22,10,0,21,22,2,0,12200,32,True,0,1,0,0
29138,0,10,1,20,11,1,1,2110,30,True,0,0,1,1
48192,0,10,1,22,12,1,0,42200,33,True,1,0,0,2
20352,0,10,1,22,21,1,0,12200,33,True,1,1,0,2
16783,11,10,0,22,11,2,0,2220,33,True,1,1,1,0
35633,11,10,0,20,12,1,0,1220,30,True,0,0,1,0
48965,11,10,1,21,11,2,1,61100,30,True,0,1,0,0
13369,22,10,0,20,22,1,1,21200,32,True,0,1,0,0
25683,11,10,0,21,11,1,0,1120,30,True,0,1,1,0
40608,71,10,0,20,62,2,1,72100,30,True,0,0,1,0
34270,21,10,0,21,21,2,1,2120,30,True,0,1,0,1
9050,0,10,0,21,21,1,0,12100,30,True,0,1,0,2
27761,22,10,0,21,22,2,1,12200,30,True,0,1,0,2
24513,22,10,1,20,11,1,1,1210,31,True,0,0,1,0
10318,12,10,1,21,12,1,0,2120,30,True,1,1,0,0
33340,21,10,0,20,11,1,1,2120,31,True,1,0,1,2
52161,32,10,1,22,61,3,1,31200,33,True,1,0,0,0
48352,22,10,1,20,22,1,0,52200,30,True,0,1,0,1
4640,11,10,1,20,12,2,1,21200,31,True,0,0,1,0
38285,0,10,1,20,21,2,0,21100,30,True,0,0,1,0
33226,21,10,1,20,21,1,1,1120,31,True,0,1,1,2
13978,0,10,0,20,22,1,1,1110,30,True,0,1,1,0
3707,11,10,0,21,11,2,1,11200,30,True,1,1,1,0
6268,0,10,0,20,22,2,0,1210,31,True,0,1,1,0
42645,22,10,1,20,22,3,0,73200,30,True,0,1,0,0
25718,11,10,0,20,11,1,1,11200,30,True,0,1,0,2
50070,71,10,0,20,61,1,1,12100,31,True,0,0,1,0
22583,0,10,1,21,22,2,0,21200,30,True,0,1,0,0
24602,0,10,0,21,12,1,1,2110,30,True,0,1,0,0
28369,21,10,1,20,21,1,0,2210,30,True,0,1,0,0
39014,11,10,1,21,11,2,1,1220,32,True,0,1,0,0
36592,11,10,1,21,11,2,1,1210,32,True,0,1,0,0
40712,62,10,0,20,62,2,0,5220,32,True,0,1,1,0
17011,11,10,0,20,11,1,0,1220,30,True,0,1,0,0
31244,21,10,1,20,12,1,1,1210,31,True,0,0,1,0
22817,22,10,0,20,22,1,0,2210,30,True,1,1,0,2
19329,0,10,0,20,21,2,1,12200,31,True,0,1,1,0
48299,12,10,0,20,11,2,0,52100,31,True,0,0,1,0
9722,12,10,0,20,12,2,0,1210,31,True,0,1,1,0
16926,12,10,0,20,22,2,1,1210,31,True,0,0,1,0
24612,0,10,1,21,22,2,1,1120,30,True,0,1,0,2
1145,0,10,1,20,21,1,0,1120,30,True,0,0,1,0
47341,21,10,0,21,21,8,0,2110,32,True,0,1,0,0
32007,21,10,0,20,21,2,1,12200,32,True,0,1,0,1
38538,0,10,1,20,21,2,1,22100,30,True,0,1,1,0
32616,12,10,1,20,12,1,0,1220,30,True,0,1,0,2
9811,21,10,1,20,21,2,0,2120,32,True,0,1,1,0
52526,74,10,1,21,74,8,1,52200,32,True,0,1,0,0
3836,21,10,1,21,21,2,0,1220,30,True,0,1,0,0
1099,22,10,0,22,11,2,0,1110,33,True,1,0,0,2
23563,21,10,0,20,21,2,0,1110,30,True,0,1,0,0
18232,0,10,1,20,21,1,1,21200,31,True,0,0,1,2
15598,0,10,0,20,12,2,0,2220,30,True,0,0,1,0
33665,12,10,1,20,12,2,0,1120,32,True,0,1,0,0
5243,22,10,1,20,12,2,1,2120,31,True,0,0,1,0
40518,0,10,0,21,62,1,0,7310,30,True,0,1,0,0
43688,12,10,0,20,12,7,0,7310,32,True,0,1,0,2
1012,0,10,1,21,12,1,1,21100,30,True,0,1,1,0
19388,12,10,1,20,22,2,0,1120,31,True,0,0,1,0
1208,21,10,1,20,21,1,1,21200,30,True,0,1,0,0
2031,0,10,0,21,11,2,1,21100,30,True,0,1,0,0
13799,21,10,1,21,21,2,1,22100,30,True,0,1,0,0
34542,0,10,0,20,11,2,0,21200,31,True,0,0,1,1
50814,74,10,0,20,31,1,0,12100,31,True,0,0,1,0
48324,22,10,0,20,22,1,1,32100,30,True,0,1,0,2
22352,0,10,1,22,12,1,1,2210,34,True,0,1,0,1
35312,22,10,0,20,12,2,0,2210,31,True,0,0,1,2
6177,0,10,1,20,11,1,1,2220,31,True,0,0,1,0
36462,12,10,0,20,12,2,0,11200,32,True,0,1,0,2
27897,21,10,1,20,12,1,0,2210,30,True,0,0,1,0
2670,0,10,1,22,12,2,0,11200,34,True,0,1,0,1
11093,12,10,0,21,12,2,1,1210,30,True,0,1,1,0
51034,62,10,1,20,42,2,0,1120,30,True,0,0,1,0
8140,22,10,1,20,11,2,0,1210,30,True,0,0,1,0
14623,22,10,1,22,12,2,0,21100,33,True,1,0,0,0
1882,0,10,0,21,11,2,1,11100,30,True,0,1,0,0
19298,11,10,0,21,11,2,0,2210,30,True,0,1,1,0
14922,0,10,0,20,11,2,1,2120,30,True,0,0,1,0
44404,62,10,0,21,62,6,1,2220,32,True,0,1,0,2
26058,11,10,1,21,11,2,1,11100,30,True,0,1,0,0
2240,22,10,0,20,22,2,1,12200,30,True,0,1,0,0
22225,11,10,0,21,11,2,1,22100,30,True,0,1,0,0
28548,0,10,1,21,21,1,1,12200,30,True,1,1,0,2
38724,0,10,0,21,22,2,0,11200,30,True,0,1,0,0
16542,21,10,0,20,21,1,1,12100,31,True,0,1,1,0
35977,0,10,1,20,12,2,0,1120,31,True,0,1,1,2
51823,0,10,0,20,71,1,1,12200,31,True,0,0,1,0
48272,12,10,0,21,12,1,1,3220,32,True,0,1,0,0
41409,0,10,1,20,62,2,1,6220,30,True,0,0,1,0
21758,12,10,0,21,12,1,0,21100,32,True,0,1,0,0
49998,0,10,1,20,22,2,0,73200,31,True,1,1,1,0
20233,0,10,1,20,22,2,0,12200,30,True,0,0,1,0
43910,12,10,1,20,12,3,1,7110,30,True,0,1,0,0
35480,12,10,1,22,11,1,1,2110,33,True,1,0,0,0
1287,0,10,1,20,21,2,0,2120,31,True,0,0,1,0
26464,0,10,0,20,21,1,1,1120,31,True,0,0,1,0
35340,0,10,0,22,11,1,1,21100,33,True,1,0,1,0
46940,21,10,1,20,21,6,0,11200,30,True,0,1,0,0
44981,31,10,0,20,52,3,1,11200,30,True,0,0,1,0
49159,12,10,1,20,12,1,1,22200,31,True,0,1,1,0
43883,11,10,0,21,11,3,1,4210,32,True,0,1,0,0
49339,22,10,0,20,22,1,1,6220,30,True,0,1,0,2
49047,11,10,0,21,11,2,0,3220,30,True,0,1,1,2
13021,11,10,1,21,11,2,0,1120,32,True,0,1,1,0
40497,61,10,1,21,61,1,1,6210,30,True,0,1,1,0
19059,11,10,1,20,21,1,1,2220,30,True,0,0,1,0
31911,0,10,1,21,21,1,0,1110,30,True,0,1,0,0
18977,11,10,1,22,12,2,1,12100,33,True,1,0,0,0
9098,21,10,0,20,22,1,0,21100,31,True,0,0,1,0
42114,0,10,1,21,11,4,1,4120,30,True,0,1,0,0
10366,0,10,0,21,21,2,1,21200,30,True,0,1,1,1
7929,12,10,1,20,21,2,1,1120,30,True,1,0,1,2
16468,21,10,0,20,21,1,0,1120,32,True,0,1,0,0
19236,22,10,0,20,22,2,1,11100,30,True,0,1,0,0
25623,0,10,0,20,21,1,1,2110,30,True,0,0,1,0
30276,12,10,0,20,12,2,1,1210,30,True,0,1,0,0
38347,12,10,0,20,21,1,1,11100,31,True,0,0,1,0
21946,0,10,1,21,12,1,0,2120,30,True,0,1,1,0
25161,11,10,1,20,11,1,0,11100,30,True,0,1,0,0
52880,42,10,1,20,42,8,1,52200,30,True,0,1,0,2
50792,61,10,0,20,42,2,0,12200,30,True,0,0,1,2
5580,22,10,1,22,22,2,0,12200,34,True,0,1,0,1
16044,21,10,1,21,21,1,1,2220,30,True,0,1,0,0
49483,22,10,1,20,12,1,0,4120,30,True,0,0,1,0
32453,11,10,1,20,21,1,0,11200,31,True,0,0,1,0
14282,11,10,0,21,11,1,1,21200,30,True,0,1,0,0
42542,21,10,1,20,21,4,1,7320,32,True,0,1,0,0
20257,0,10,1,21,22,2,1,2220,30,True,0,1,0,0
5750,0,10,0,20,22,2,1,21200,31,True,0,1,1,0
27204,11,10,0,21,11,2,1,1110,32,True,0,1,1,2
11613,11,10,1,20,11,2,1,11200,30,True,0,1,0,0
31630,0,10,1,22,21,2,1,1120,33,True,1,0,0,0
4697,12,10,0,20,21,1,0,1120,30,True,0,0,1,0
33763,0,10,1,20,22,1,1,12200,31,True,0,0,1,2
42612,12,10,0,21,12,8,1,6110,30,True,0,1,0,0
40188,32,10,1,20,51,1,1,7110,31,True,0,0,1,2
50020,0,10,0,20,74,1,0,12200,31,True,0,0,1,1
14578,0,10,0,20,11,1,1,2210,30,True,0,0,1,0
52081,0,10,1,20,74,7,0,51200,30,True,0,1,1,0
19881,0,10,1,21,22,2,0,12200,30,True,0,1,0,0
46332,12,10,1,20,12,8,1,11200,32,True,0,1,0,0
43760,22,10,1,21,22,5,1,7110,32,True,0,1,0,0
46061,0,10,0,20,11,3,0,11100,30,True,0,0,1,0
5450,22,10,1,20,22,1,0,11200,30,True,0,1,0,0
33667,22,10,0,20,12,2,0,2210,31,True,0,0,1,0
22329,21,10,1,21,21,1,1,1120,30,True,0,1,0,2
14975,0,10,0,20,22,2,0,12100,31,True,1,0,1,0
228,0,10,1,20,22,1,0,11100,31,True,0,0,1,0
44961,62,10,0,20,42,7,1,21100,30,True,0,0,1,0
23357,0,10,0,21,21,1,0,1120,30,True,0,1,1,0
14570,12,10,1,20,11,1,0,21100,30,True,1,0,1,0
51727,42,10,1,20,62,2,1,1210,30,True,0,0,1,1
19721,22,10,1,20,11,1,0,2120,30,True,0,0,1,0
2927,0,10,0,22,11,1,0,21200,34,True,0,1,0,1
5882,11,10,0,20,11,1,1,1220,32,True,0,1,1,0
8705,0,10,1,20,11,1,1,2210,30,True,0,1,1,0
11887,22,10,0,20,21,2,0,2110,30,True,0,0,1,0
9996,22,10,0,20,22,1,0,11200,32,True,1,1,0,0
7084,22,10,0,20,22,1,1,2220,31,True,0,1,1,0
22999,22,10,1,22,21,1,0,2120,33,True,1,0,0,0
40703,51,10,0,20,42,2,1,6120,31,True,0,0,1,0
13169,22,10,0,20,22,2,0,2220,30,True,0,1,0,0
24088,0,10,0,21,12,2,0,21100,30,True,0,1,0,0
15100,0,10,0,20,12,2,0,11200,31,True,0,0,1,1
19600,0,10,1,20,11,2,0,2110,31,True,0,0,1,0
46764,21,10,0,20,21,8,0,21100,32,True,0,1,0,0
46939,0,10,1,21,22,7,0,1220,30,True,0,1,0,0
33359,21,10,0,21,21,2,1,21100,30,True,0,1,0,0
30778,12,10,1,20,12,2,1,2110,30,True,0,1,0,2
41211,0,10,1,20,52,2,1,51200,31,True,0,0,1,0
45441,0,10,1,21,41,8,0,22100,30,True,0,1,0,1
12449,11,10,1,21,11,1,1,2110,32,True,0,1,0,2
39452,11,10,1,20,12,2,1,11100,30,True,0,0,1,0
24787,12,10,1,20,12,1,0,21100,32,True,0,1,0,2
42643,22,10,0,21,22,7,0,42100,30,True,0,1,0,1
14079,21,10,0,20,21,2,1,2110,32,True,0,1,0,0
37127,12,10,1,20,12,1,0,12200,30,True,0,1,0,0
6383,21,10,1,20,21,1,1,1220,32,True,0,1,1,2
46579,12,10,1,20,12,5,0,1110,30,True,0,1,0,0
11539,0,10,1,21,22,1,1,11100,30,True,0,1,0,0
8387,0,10,1,20,21,1,1,2110,30,True,0,0,1,1
19425,22,10,1,20,21,2,1,2210,30,True,0,0,1,2
52917,0,10,1,21,71,7,0,7220,30,True,0,1,0,0
42480,0,10,1,21,22,8,0,52100,30,True,0,1,0,0
41495,0,10,0,20,51,1,0,42100,30,True,0,0,1,0
9837,22,10,0,20,21,2,0,1120,30,True,0,0,1,0
27774,22,10,0,20,11,2,0,12100,30,True,0,0,1,0
25899,0,10,1,20,21,1,0,2120,30,True,0,1,1,0
51220,0,10,1,20,74,1,1,1220,31,True,0,0,1,2
51913,73,10,1,20,51,2,1,1110,31,True,0,0,1,0
21264,22,10,1,20,22,2,1,12100,31,True,0,1,1,0
10055,21,10,0,20,21,1,0,12200,31,True,1,1,1,0
49770,0,10,0,20,21,1,0,3220,30,True,0,0,1,0
12411,12,10,1,21,12,2,0,1110,30,True,0,1,0,0
44990,73,10,0,21,73,8,0,11200,30,True,0,1,0,0
6891,21,10,1,22,21,1,0,1110,30,True,0,1,0,1
45255,52,10,1,20,51,8,0,1210,30,True,0,0,1,0
46292,0,10,0,21,12,5,0,2120,30,True,0,1,0,0
27078,12,10,0,22,12,2,0,1220,30,True,0,1,0,1
29773,22,10,0,20,12,2,0,21100,30,True,0,0,1,2
50273,0,10,0,21,31,1,1,2110,30,True,0,1,0,0
10519,21,10,1,22,22,1,0,1220,33,True,1,0,0,0
34933,22,10,0,20,22,2,0,2210,30,True,0,1,0,0
45609,52,10,0,20,32,8,0,1110,30,True,0,0,1,0
43923,12,10,1,21,12,5,0,4110,30,True,0,1,0,0
30065,12,10,0,20,12,2,0,21200,32,True,0,1,0,0
16111,11,10,1,21,11,1,1,1110,32,True,0,1,1,2
47370,12,10,0,20,12,8,0,21200,30,True,0,1,0,0
51292,0,10,0,20,62,1,1,2210,31,True,0,0,1,0
34758,21,10,0,21,21,1,0,2110,32,True,1,1,0,0
15306,11,10,0,20,22,2,0,12100,30,True,1,0,1,0
29617,12,10,1,21,12,2,1,11100,32,True,0,1,0,0
23210,0,10,1,21,22,2,0,22100,30,True,0,1,0,0
51929,72,10,1,20,51,1,0,11200,30,True,0,0,1,0
23922,11,10,1,20,22,2,0,1120,31,True,0,0,1,0
11657,11,10,0,21,11,1,1,12200,32,True,0,1,0,2
27849,21,10,1,20,22,1,1,1210,31,True,0,0,1,0
27935,21,10,0,20,21,2,0,22100,30,True,0,1,0,0
45183,71,10,1,20,41,4,0,2110,31,True,0,0,1,2
36066,12,10,0,20,12,1,1,2120,31,True,0,1,1,2
19661,0,10,1,20,22,1,0,21200,31,True,0,0,1,2
29335,21,10,1,20,21,2,0,21200,32,True,1,1,0,0
8618,11,10,1,22,21,1,0,1120,33,True,1,0,0,0
7509,11,10,0,21,11,2,1,1120,30,True,1,1,0,0
46379,12,10,1,20,12,4,0,21100,32,True,0,1,0,0
5030,0,10,1,20,22,1,1,12100,30,True,0,0,1,0
45761,0,10,1,21,51,5,0,1220,30,True,0,1,0,2
43347,22,10,1,20,12,7,1,71200,30,True,0,0,1,0
12715,11,10,1,20,11,2,1,2110,32,True,0,1,0,0
20631,21,10,1,21,21,1,1,22100,30,True,0,1,0,2
7903,11,10,1,20,11,2,0,12200,32,True,0,1,0,0
32800,22,10,1,20,21,1,1,11100,31,True,1,0,1,0
25552,21,10,0,20,12,1,1,1220,30,True,0,0,1,0
19937,21,10,1,20,11,2,0,1220,30,True,0,0,1,2
39695,12,10,0,20,21,2,0,11100,31,True,1,0,1,2
50401,32,10,0,20,61,1,1,21200,31,True,0,0,1,0
17077,11,10,1,20,11,1,0,1110,30,True,0,1,0,0
46995,0,10,1,20,22,8,0,2110,30,True,1,0,1,2
26864,0,10,1,21,22,2,1,12200,30,True,0,1,0,2
21352,21,10,0,20,11,1,1,12200,30,True,0,0,1,0
43590,0,10,0,20,12,7,0,62200,30,True,0,0,1,0
44784,74,10,0,21,74,3,0,21200,30,True,0,1,0,0
49362,21,10,1,20,22,2,1,5120,31,True,0,0,1,2
41387,0,10,0,20,74,2,1,61200,31,True,0,0,1,0
43828,22,10,1,20,22,8,1,73100,32,True,0,1,0,1
31454,22,10,1,20,22,1,0,12100,32,True,0,1,1,1
15178,0,10,1,20,21,1,1,1220,30,True,0,1,1,0
14048,21,10,1,20,12,2,0,1220,30,True,0,0,1,0
51138,74,10,1,20,42,1,1,2210,30,True,0,0,1,1
31149,0,10,1,20,11,1,0,2110,30,True,0,0,1,0
44823,61,10,1,20,61,3,1,21200,32,True,0,1,0,2
4806,11,10,0,20,11,2,1,12200,31,True,0,1,1,2
33896,0,10,0,21,12,2,1,1110,30,True,1,1,0,0
12553,0,10,1,20,11,1,1,12100,31,True,1,0,1,2
2867,22,10,0,21,22,1,1,2210,32,True,1,1,1,1
43558,11,10,1,21,11,6,1,3110,30,True,0,1,0,2
45171,41,10,1,22,42,8,1,2210,33,True,1,0,0,0
47163,12,10,1,21,12,6,1,1110,30,True,0,1,0,0
30573,0,10,0,21,12,1,0,22100,30,True,0,1,1,0
8186,12,10,0,20,11,2,1,11200,30,True,0,0,1,0
26101,21,10,0,21,21,1,1,2210,32,True,0,1,0,1
15426,0,10,0,20,11,1,0,2110,30,True,0,0,1,0
21823,22,10,0,20,22,2,0,2120,30,True,0,1,0,1
28828,21,10,0,21,21,1,0,11200,30,True,0,1,0,0
45662,0,10,0,22,52,8,1,22100,33,True,1,0,0,0
46466,0,10,1,21,21,3,0,12100,30,True,0,1,0,0
396,21,10,0,20,21,1,0,1210,30,True,0,1,0,0
22635,21,10,1,20,12,1,1,2220,31,True,0,0,1,0
52705,74,10,0,21,74,3,1,71200,30,True,0,1,0,1
47468,12,10,0,20,12,8,1,1120,32,True,0,1,0,0
20158,12,10,0,21,12,2,1,12200,30,True,0,1,0,0
38629,0,10,1,20,21,2,0,12200,30,True,0,0,1,0
6439,11,10,1,20,22,2,1,21100,31,True,0,0,1,0
23673,0,10,1,22,11,2,0,2220,33,True,1,0,0,0
31471,22,10,0,20,21,1,1,21200,30,True,0,0,1,2
10602,21,10,0,21,21,2,0,2120,30,True,0,1,0,0
7210,11,10,1,20,11,2,0,1220,31,True,0,1,1,0
25818,0,10,1,22,12,2,0,2110,33,True,1,0,0,0
51379,0,10,1,20,42,2,1,2120,30,True,0,0,1,0
49763,22,10,0,20,22,1,0,6220,31,True,0,1,1,0
7428,22,10,0,20,22,1,1,1110,32,True,0,1,1,0
24989,11,10,1,21,11,1,0,11100,30,True,0,1,0,0
28727,0,10,1,20,22,1,1,1120,30,True,0,0,1,0
22498,22,10,1,20,21,2,0,21100,30,True,0,0,1,0
4049,22,10,1,21,22,1,1,2220,30,True,1,1,0,0
41454,0,10,1,20,42,2,0,4210,30,True,0,0,1,0
41579,32,10,0,20,51,2,0,61200,30,True,0,0,1,0
36080,0,10,0,20,12,2,1,11200,30,True,0,0,1,0
3717,11,10,1,21,11,1,0,2120,30,True,0,1,0,0
39339,11,10,0,20,11,2,0,1220,30,True,0,1,0,0
2098,12,10,0,20,12,2,0,22100,30,True,0,1,0,2
30213,0,10,0,20,12,1,1,12100,30,True,0,1,1,0
19936,22,10,1,21,22,1,0,1210,30,True,0,1,0,0
27100,22,10,1,20,22,1,1,1110,30,True,0,1,0,1
26177,11,10,0,21,11,2,0,11200,32,True,0,1,0,0
21939,22,10,0,20,22,1,0,1220,31,True,0,1,1,0
3478,11,10,1,21,11,1,1,22100,30,True,0,1,0,0
50463,0,10,1,22,73,2,0,1110,33,True,1,0,1,0
15984,0,10,0,22,12,1,0,21200,34,True,0,1,0,1
7473,12,10,0,20,12,1,1,12200,32,True,1,1,1,2
26429,0,10,1,22,12,1,1,21100,33,True,1,1,1,0
33979,0,10,1,22,21,2,1,12200,33,True,1,1,0,0
28656,21,10,1,20,11,2,1,1210,30,True,0,0,1,0
36978,0,10,0,21,11,1,0,21200,30,True,0,1,1,0
39212,0,10,1,20,21,2,1,12100,31,True,0,1,1,0
21963,22,10,0,20,22,1,1,21200,31,True,0,1,1,2
52471,41,10,0,20,41,5,1,62100,32,True,0,1,0,0
7561,12,10,1,20,12,1,0,22100,32,True,0,1,0,0
27114,12,10,0,20,21,1,1,2210,30,True,0,0,1,0
36876,11,10,0,21,11,2,1,12200,32,True,0,1,1,0
49280,21,10,1,20,22,2,1,3220,30,True,0,0,1,1
5239,0,10,1,21,22,1,1,2210,30,True,0,1,1,0
37174,0,10,1,22,21,1,1,12200,33,True,1,0,0,0
21863,0,10,1,20,22,2,1,12200,31,True,0,1,1,2
42047,21,10,0,20,22,6,0,51100,31,True,0,0,1,2
40759,0,10,0,20,51,1,1,7120,31,True,0,0,1,0
42354,22,10,0,20,22,5,1,5210,30,True,0,1,0,0
30465,21,10,1,20,21,1,0,11200,32,True,0,1,0,0
22564,0,10,1,20,11,2,1,2210,31,True,0,0,1,2
13195,12,10,1,20,12,1,1,11200,30,True,0,1,0,0
3306,0,10,0,20,22,1,0,2120,30,True,0,0,1,0
6724,0,10,1,20,12,2,0,12200,31,True,0,1,1,0
36469,22,10,0,20,12,2,0,1210,31,True,0,0,1,0
31893,22,10,0,20,12,1,0,11200,30,True,0,0,1,0
4074,11,10,0,21,11,2,0,21100,30,True,0,1,1,0
19285,0,10,1,21,21,1,1,11100,30,True,0,1,1,0
29082,11,10,1,21,11,1,0,1220,30,True,0,1,0,0
51774,32,10,0,20,71,2,0,11200,31,True,0,0,1,0
28690,0,10,0,21,12,1,1,1210,30,True,0,1,0,0
52070,71,10,0,20,71,8,0,62200,32,True,0,1,0,1
37182,11,10,1,20,22,2,0,2210,31,True,0,0,1,0
4088,0,10,0,21,12,1,0,22100,30,True,0,1,0,2
5477,22,10,1,21,22,1,0,11200,32,True,0,1,0,0
8925,0,10,1,21,22,1,0,21100,30,True,0,1,1,0
3620,0,10,0,21,11,2,1,11200,30,True,0,1,0,2
32575,11,10,0,20,12,1,1,2110,30,True,0,0,1,0
48605,12,10,1,21,12,1,1,41100,32,True,0,1,1,0
8656,0,10,1,21,11,1,0,1210,30,True,0,1,0,0
14819,11,10,0,21,11,2,0,21100,30,True,0,1,0,1
41929,0,10,1,21,61,1,0,3120,30,True,0,1,1,0
15505,21,10,1,20,21,1,1,1110,30,True,0,1,1,0
46242,0,10,1,20,11,4,0,2110,30,True,0,0,1,2
9195,21,10,1,21,21,1,0,12100,30,True,0,1,1,2
5380,22,10,0,20,21,2,0,1110,31,True,0,0,1,0
16176,0,10,0,20,11,1,1,11200,31,True,0,0,1,0
30832,0,10,1,21,22,1,0,1220,30,True,0,1,0,0
25338,0,10,1,21,21,2,0,2110,30,True,0,1,1,2
49494,0,10,1,22,22,2,1,3220,34,True,0,1,0,1
9450,11,10,0,20,11,2,1,1110,32,True,0,1,0,0
42369,0,10,1,20,11,6,0,71100,31,True,0,0,1,0
52286,51,10,1,20,51,4,0,7110,30,True,0,1,0,2
51862,0,10,1,20,73,1,1,12200,30,True,0,0,1,0
3480,0,10,1,20,22,2,1,21100,31,True,0,0,1,0
9617,11,10,1,20,11,1,0,21200,30,True,0,1,0,2
16242,21,10,1,21,21,1,0,11100,30,True,0,1,0,0
14414,21,10,0,20,21,1,1,12200,32,True,0,1,0,0
4163,12,10,0,21,12,2,0,2110,30,True,0,1,0,0
52398,0,10,1,20,32,7,0,61100,31,True,0,0,1,2
22364,0,10,1,20,21,2,0,21200,31,True,0,0,1,2
44508,0,10,0,21,61,4,0,12200,30,True,0,1,0,0
37397,11,10,0,21,11,1,1,12200,32,True,0,1,0,0
21382,0,10,0,20,12,1,0,11100,30,True,0,0,1,0
13115,11,10,1,21,11,1,1,22100,32,True,0,1,1,1
19223,21,10,1,20,21,1,1,22100,30,True,0,1,0,0
606,21,10,0,20,11,2,0,2220,31,True,0,0,1,0
8645,0,10,1,21,12,2,0,1220,30,True,0,1,0,0
46744,0,10,1,20,22,7,0,2210,31,True,0,0,1,0
39623,0,10,1,20,21,1,0,1120,31,True,0,1,1,0
10489,0,10,1,20,11,2,1,2120,30,True,0,0,1,2
6871,22,10,0,21,22,1,1,11100,30,True,0,1,0,2
33912,12,10,1,20,12,1,1,12100,32,True,0,1,1,2
52556,72,10,1,20,72,8,0,42200,30,True,0,1,0,2
28948,0,10,1,20,22,2,1,1210,30,True,0,0,1,2
2160,12,10,0,20,12,2,0,2120,30,True,0,1,1,0
32684,0,10,1,20,22,2,1,1220,31,True,0,0,1,2
8366,22,10,1,20,11,2,1,2110,31,True,0,0,1,0
17720,21,10,0,20,12,2,1,2120,30,True,0,0,1,2
2426,0,10,0,20,21,2,0,2210,30,True,0,0,1,0
8781,21,10,0,20,21,1,1,1220,30,True,0,1,0,0
17709,0,10,1,20,11,2,1,2220,30,True,0,1,1,0
5106,12,10,1,21,12,1,1,11100,30,True,0,1,0,0
20667,0,10,1,21,21,1,1,22100,30,True,0,1,1,0
42623,0,10,0,21,11,3,0,6120,30,True,0,1,0,0
17959,0,10,0,20,22,2,0,2210,31,True,0,1,1,2
5634,0,10,1,21,22,2,0,21100,30,True,0,1,0,0
36114,0,10,0,21,22,1,0,1220,30,True,0,1,0,0
40567,51,10,0,21,51,1,1,4210,30,True,0,1,0,0
39283,22,10,1,21,22,1,1,22100,32,True,0,1,0,2
51863,0,10,0,20,31,1,1,1120,31,True,0,0,1,0
14211,22,10,1,21,22,1,1,1110,32,True,0,1,0,0
15216,22,10,0,20,21,1,1,1220,30,True,0,0,1,0
26737,12,10,1,20,12,1,0,22100,30,True,0,1,0,0
46938,0,10,0,21,11,3,1,12200,30,True,0,1,0,0
5439,22,10,1,22,22,2,0,22100,30,True,0,1,0,1
3606,12,10,1,21,12,2,1,2210,30,True,0,1,0,0
22250,0,10,0,20,21,1,1,21100,31,True,0,0,1,0
49037,21,10,0,20,22,2,1,5120,30,True,0,0,1,0
51365,0,10,1,20,32,1,0,11100,30,True,0,0,1,0
9068,0,10,0,20,21,1,0,2220,30,True,0,0,1,0
16029,21,10,0,20,22,1,0,1210,31,True,0,0,1,0
36148,21,10,1,20,21,2,1,1120,32,True,0,1,1,0
20675,11,10,1,20,11,1,1,2120,32,True,0,1,0,0
6663,12,10,0,21,12,2,0,21100,30,True,0,1,1,0
18093,22,10,1,21,22,2,0,1120,32,True,0,1,1,2
38922,12,10,1,21,12,2,1,1110,32,True,0,1,0,0
1716,12,10,1,20,21,1,0,2110,30,True,0,0,1,0
7305,0,10,0,20,12,1,1,2220,31,True,0,0,1,0
11531,21,10,0,20,11,2,0,11200,31,True,0,0,1,2
46002,11,10,1,20,11,7,0,11200,32,True,0,1,0,0
42563,11,10,1,20,22,4,0,7120,30,True,0,0,1,2
138,21,10,0,20,21,2,1,12100,30,True,0,1,0,0
26179,22,10,0,21,22,2,1,2120,30,True,0,1,0,0
25002,0,10,1,21,22,1,1,12200,30,True,0,1,0,0
52510,62,10,1,20,62,3,1,51200,30,True,0,1,0,2
35847,22,10,0,20,22,1,0,2120,32,True,0,1,0,0
1055,12,10,0,20,12,1,0,21100,30,True,0,1,1,0
4709,12,10,0,20,21,2,0,2110,31,True,0,0,1,1
2106,21,10,0,20,21,2,0,1220,32,True,0,1,0,0
160,0,10,0,20,21,2,0,1120,31,True,0,0,1,1
33723,12,10,1,20,21,2,1,11100,30,True,0,0,1,0
39912,11,10,1,21,11,2,1,1110,30,True,0,1,0,0
51793,71,10,0,21,71,1,1,2220,32,True,0,1,0,2
38879,12,10,1,20,12,1,0,1220,30,True,0,1,1,1
39702,11,10,0,21,11,2,0,2120,32,True,0,1,0,0
35072,0,10,0,21,22,1,0,1110,30,True,0,1,0,0
18740,12,10,1,21,12,1,1,21200,30,True,0,1,0,1
9135,21,10,1,20,22,2,0,2220,30,True,0,0,1,1
22797,21,10,0,20,21,1,1,2120,32,True,0,1,0,0
44312,0,10,1,20,31,8,0,1110,31,True,0,0,1,0
5930,21,10,1,20,12,2,1,2110,31,True,0,0,1,0
