,user_id,prj_led,admin_roles,isEmployee,type,rsc_prj,rsc_department,proprietary,task,activity,action,user_task_corr,user_prj_corr,user_department_corr,expertise
112341,7df10d6e-53e7-47cd-ba9b-67a1b19e5380,0,12,1,20,52,1,1,3120,31,False,0,0,0,0
112277,7842e6e5-b573-41db-8e23-ea1712956c77,0,12,1,22,61,7,1,72100,35,False,0,0,0,2
114300,35b1c7b1-df4c-40b3-bff6-4d3b61ffea10,0,13,0,21,73,6,0,3110,31,False,1,1,1,1
116352,558a965a-9199-4639-aa7d-7beb877617a5,74,13,1,22,73,8,1,7310,30,False,0,0,0,0
111372,ddd13e68-4cfc-4287-9403-fc6e8a607bf9,0,12,0,22,51,5,1,7310,34,False,0,0,1,0
116258,01130d8a-ed15-4cd8-ac3e-f76b8f4baeef,0,13,1,21,74,7,0,72100,33,False,1,0,0,0
110121,2bae74c0-431a-4572-9d3e-cd8a2a82989a,0,11,1,22,41,7,0,3220,30,False,0,0,1,0
111802,a6caf7c7-056c-4522-8202-56a2ba5e6af7,32,12,1,20,11,6,1,51100,30,False,0,0,0,0
113615,0f298dd2-881f-4e6a-9683-f898ff1b1acf,0,12,0,22,52,6,1,5120,31,False,0,0,0,0
110382,6486dea1-709f-469f-88d5-cb90ac2cbd2b,0,11,0,21,42,4,0,1120,35,False,0,1,1,0
112890,a803e5cf-a95d-44a4-885d-83c0d1e7cae9,73,12,1,21,71,8,1,7120,33,False,1,0,0,0
108627,60d18fa8-4f2f-42ec-8eb1-74854d08586a,12,10,0,22,11,2,0,21200,33,False,0,0,0,0
108322,f2233abc-299e-4f70-ada2-3a16e63f322a,22,10,0,20,21,2,1,22100,36,False,0,0,0,2
116373,b8753211-e125-4b82-97fa-a148bcaa7893,0,13,1,20,74,7,1,71200,30,False,0,0,1,0
113265,ef4e9231-eb49-4e5a-89b0-4b1531016a91,0,12,1,21,22,5,0,12100,33,False,0,0,0,0
114437,cf9a450a-859b-48b6-9fb6-a62fb2e01ec0,73,13,1,20,74,6,0,11100,35,False,0,0,0,0
107176,15bc109c-5900-436c-913b-7dc54d11daa5,51,10,1,21,42,2,1,73100,31,False,0,0,0,1
107880,c3dc5434-b11b-49d1-b1a5-f18d3c5f81e6,0,10,0,22,62,1,1,2110,30,False,0,1,0,2
115909,39f815b0-1561-41fa-8718-d4153c4a83f2,0,13,1,20,71,1,0,71200,35,False,0,1,0,0
116322,7f3b1a9e-5597-43d0-8da1-14caee1b5201,73,13,0,22,73,7,0,72200,34,False,0,1,1,2
113837,916bc5a0-30bb-4d43-a40f-398e4468d691,52,12,0,20,51,5,0,5220,33,False,0,0,0,0
114739,cff0b007-7c32-448a-8205-5ba6f2aef80c,0,13,1,21,32,8,1,3120,34,False,0,0,0,0
109690,8ada5626-3974-4c7f-a2f8-620d1028557f,62,11,1,22,52,2,0,4110,32,False,0,0,0,0
114909,11cb95b9-359e-44a1-aecc-687d420ce0a3,31,13,0,20,22,5,1,51200,33,False,0,0,0,0
108326,61451436-440b-4626-9e80-5978c6995e97,22,10,0,22,12,2,1,21200,30,False,0,0,0,1
108043,6115b40e-4176-42c8-b2bc-2d1a0313f225,11,10,0,21,11,3,0,11100,36,False,0,1,0,0
111135,20c157b3-b51c-4cab-b401-57539cc16ca7,41,11,0,21,31,4,0,3110,32,False,0,0,0,0
112224,7985dd96-620f-4472-ad61-f42dae9b82ef,0,12,0,21,52,8,1,6210,34,False,0,0,0,2
115943,ad991fa7-7ec0-4c3b-ac70-68afae20158c,0,13,1,22,73,1,1,73100,30,False,0,1,0,2
111588,8ed00fbb-1563-4b77-a30d-c54c13835ffc,0,12,0,20,52,6,1,7120,32,False,0,1,0,0
109445,4ebcfa73-d3d1-4462-8b04-50022d4e3695,42,11,1,21,31,7,1,2220,33,False,0,0,0,0
115977,fa2afa07-0e7b-4294-b4f9-b46935e01419,71,13,0,22,72,5,1,73200,35,False,0,0,0,0
114672,6377ebcf-0fcc-437a-99ba-819c1450db69,0,13,1,20,62,7,1,3110,31,False,0,0,0,2
115399,29b505a7-e2ff-4361-be05-b99b1b7e5e5d,11,13,1,22,31,7,0,72200,30,False,0,0,0,2
114092,ea9b0754-7d45-48db-ae71-d46d19e5fae0,0,13,0,20,42,5,0,7320,32,False,0,0,0,0
110996,02bdd24a-14e0-425f-bc61-223f23c0081d,0,11,1,21,42,3,0,31200,36,False,0,0,0,0
110013,c74e0790-9ae4-4923-9506-009f5627668b,0,11,1,21,32,8,1,3220,32,False,0,0,0,0
111995,2ddf24ea-4952-49e6-a2d7-ef3aa293c269,52,12,1,22,51,7,1,51100,34,False,0,0,0,0
114859,b048cc54-20f3-44cb-8dfc-b43807ca41df,0,13,0,20,31,8,1,22200,34,False,0,0,0,2
111244,778f2b61-5db1-4dbc-8931-60b09fe98cde,0,11,1,20,42,4,0,42100,32,False,0,0,0,0
112722,9a52403c-c711-44d7-a102-51090b018b13,42,12,1,21,74,7,1,6210,36,False,0,0,0,2
115076,4ebaceac-a20f-4e46-a17d-d6a548f1071b,0,13,0,22,12,6,0,12100,35,False,0,0,0,2
113418,c8564714-9073-442a-83fe-66942f2876c9,0,12,1,22,11,6,1,62200,31,False,0,0,0,0
113424,9d33b87a-5c94-443a-87b2-37a9b137e6ba,0,12,0,22,41,6,0,72100,32,False,0,0,0,0
115953,b7595731-55c5-494b-a0d1-6371f94eaf9f,74,13,0,20,73,3,0,71100,31,False,0,0,1,2
116451,d459bb41-b813-41a8-8d9e-cbdc925a49fd,0,13,1,22,72,8,1,72100,36,False,0,0,1,2
106347,04068162-2aaa-4ce6-a172-09d5a60dfdba,0,10,1,22,72,3,0,12200,31,False,0,0,0,2
111277,c3a458f1-2ae3-4168-abe6-5df341468e9b,42,11,1,21,31,4,0,22200,31,False,0,0,0,0
107449,dd09659b-0a97-4c2c-8d79-b831f9a3ee4d,11,10,0,22,11,2,1,32100,31,False,0,1,0,0
116268,50216815-0e4d-41f3-a9b5-6047e21e5416,72,13,0,22,72,8,1,62200,35,False,0,1,0,0
109932,18945883-ad92-464d-8c47-568514ea9814,0,11,1,22,32,5,1,3120,35,False,0,0,0,2
106299,400f08ef-cd01-4d6c-8265-0c50f39c8241,0,10,1,22,12,8,1,6210,31,False,0,0,0,0
106365,3d65eb0d-1309-4e5f-a8fc-6ac26fc2e324,62,10,1,22,51,5,0,12200,31,False,0,0,0,0
106160,c5ecbf3e-b580-4fdd-91fd-c38234cd4fbe,21,10,0,22,21,5,1,61200,31,False,0,1,0,2
112584,e88f79ab-f9e2-4f17-bc92-f3390a19d17e,0,12,0,21,73,4,1,4220,34,False,0,0,0,0
107591,58402ca6-3d1b-4498-a9b4-ffa778766245,0,10,1,20,22,2,1,5120,34,False,0,0,0,2
115126,39c31358-465e-44ba-a424-5d58518e3471,0,13,0,20,31,4,0,5110,33,False,0,0,0,0
112140,3a42a091-398f-4b2f-90e3-1824f4417e0f,0,12,0,20,52,2,1,5210,35,False,0,0,1,0
110256,22ae24d3-db17-4cbf-bc1a-6ce737553b56,0,11,1,22,42,4,0,1110,34,False,0,0,1,0
116345,2cc8d0a0-e4f8-4dfe-8d05-00d29d26481f,0,13,1,21,73,7,1,62200,30,False,0,0,0,0
107976,10499b72-275b-424f-b8f7-98a43f6c0827,0,10,1,22,22,8,0,22100,36,False,0,0,0,1
115038,91a05c83-7f7d-423d-9874-86c940939f0c,52,13,0,20,41,3,0,1110,34,False,0,0,0,0
111931,d3a80f49-f82c-4a43-b5bc-26ba48313dc7,52,12,0,22,51,4,1,6210,30,False,0,0,0,0
106417,9c2530a8-f613-40e9-a59a-da3cc02ff992,32,10,0,20,52,5,1,12200,33,False,0,0,0,0
115424,bcd7693f-ba93-4bee-880a-2c721ea38b82,0,13,1,21,52,7,1,7310,30,False,0,0,1,0
111989,06d6042f-df1c-49e5-8b15-757cf3232555,62,12,0,21,62,7,1,6120,30,False,0,1,0,0
108860,96e1b2fe-06de-4368-b09c-1174b1b26a58,0,11,1,22,61,6,1,2220,33,False,0,0,0,0
109808,0bae2896-c9c3-4e81-a44e-5e73c15e4e0d,0,11,0,22,74,5,0,4210,34,False,0,0,0,2
111892,c7a6b78a-902f-4a45-bac7-a98fe6d6f041,0,12,0,21,12,5,1,42200,33,False,0,0,0,0
107573,42183d07-d8d5-412c-85be-eba707d28851,0,10,1,20,11,2,0,31100,31,False,0,1,0,0
108329,5278b16b-61dc-4d0d-9178-0b3576f6dc5f,12,10,0,21,12,1,0,21100,33,False,0,1,1,1
109646,93dbdecc-f29e-471f-bc82-7f5a9a845a2a,0,11,1,22,51,6,1,31200,34,False,0,0,0,0
113658,41fcde92-01a0-49cd-801d-1420410b54e5,62,12,1,21,61,6,1,5210,36,False,0,0,0,0
106704,9bbaf7f0-ec4e-4ca6-bdfb-6bca8f236a05,42,10,0,20,42,8,0,5220,36,False,0,1,0,2
107868,509f0ca8-32ee-409e-878d-4b2d39c4866f,32,10,0,21,32,2,0,2110,35,False,0,1,0,0
110380,d2749e46-bc00-4ec0-8727-5b1aae28d633,0,11,1,22,41,3,0,7220,30,False,0,1,0,0
112940,bd545a51-8000-4e61-b9e0-aec04c5df46c,71,12,0,21,42,4,0,7320,31,False,0,0,0,0
114981,2643c76e-0fcd-4639-bc88-0d1a8e4e98e8,62,13,0,20,12,4,1,42100,32,False,0,0,0,2
106506,290e14be-b63e-4da5-8e06-0db1a907d065,32,10,1,22,41,7,1,2120,34,False,0,0,1,0
108432,45adf70d-9d96-4e00-af74-18ce72db3e89,21,10,0,21,12,1,1,12200,36,False,0,0,1,0
109641,aefd988c-0c84-433b-9e59-995c6fd1d437,0,11,1,21,11,7,0,32100,30,False,0,0,0,0
114402,a1e13ab1-4ce7-4f17-b012-f0b87d042b48,74,13,0,21,73,2,0,2220,31,False,0,0,0,0
114724,1109928f-9678-4250-a4e9-5f14dd00c868,0,13,0,20,11,7,1,5120,36,False,0,0,1,0
111040,67a6d209-2633-41a9-8aec-130c15ab4370,31,11,0,22,31,4,1,3120,32,False,0,1,0,2
106990,042b6b68-bd8d-4197-83c3-c3f9370011d1,0,10,0,21,41,1,0,3120,34,False,0,0,0,0
106400,31bc3e88-0511-4501-89a8-25e87aad908b,0,10,1,21,62,7,0,2210,36,False,0,0,0,0
109997,0864882e-6fab-455c-a34a-acd3299a4009,42,11,1,22,32,6,1,4210,32,False,0,0,0,0
116452,5f62e4a5-688e-4cbf-8c72-5cfdcfa27a6a,0,13,1,21,72,7,0,62200,33,False,1,1,0,1
108016,fdb6e47f-bb3e-42c6-b507-5efe125fccf0,22,10,0,20,12,6,1,21100,34,False,0,0,0,0
106399,5e794b43-94a6-4ced-a1c9-62f25f88f7aa,31,10,1,20,62,7,0,22100,36,False,0,0,0,0
106248,ee79338a-b0ce-429a-9459-95b3463dea25,0,10,0,22,21,3,0,6210,32,False,0,0,0,2
112408,b34b901b-e974-4505-bc96-6979af3fae9f,0,12,0,22,61,8,0,62200,36,False,1,0,0,0
107560,c4cc3841-f4c0-4f25-8976-cf561cf9fc7a,21,10,1,21,22,2,0,71200,31,False,0,0,0,0
114773,71ef0d5e-04f8-4569-878a-7f4f9190ba4a,0,13,0,21,11,8,1,32100,35,False,0,0,0,0
110315,617aee2f-aed2-401b-99fc-690a42ca3525,0,11,1,21,42,4,0,2210,32,False,0,0,0,0
108007,7c3fe126-4b02-48e1-9829-67a4f06b5418,0,10,0,20,11,6,0,11200,31,False,0,0,0,0
115824,e1cbeb07-3790-4078-a5a6-515eb81881f8,73,13,1,21,74,7,0,2110,34,False,0,0,0,0
113753,bad38dbf-dbe3-4f57-9341-75a6a2af4612,62,12,0,22,62,6,0,5120,33,False,0,1,0,1
106670,97b4b39d-ef94-4693-a582-412645428497,74,10,0,20,32,6,1,6210,34,False,0,0,0,0
110287,031fa9e6-a4f1-45ed-a7dd-221b851a5e5b,31,11,1,20,41,4,0,1220,36,False,0,0,0,0
114317,8b509870-c585-45ff-b41c-f83cd0fc14fd,0,13,0,21,72,3,0,21100,34,False,0,0,0,0
111287,cd41ccb8-541a-46ed-afaf-ca36786833e1,0,12,0,22,61,5,1,7210,32,False,0,0,0,2
108010,80f86ec0-9cd8-4c29-bbbc-293b790506d5,0,10,1,21,22,7,1,1110,32,False,0,0,0,2
114036,00b9d8ab-2851-4fe6-be75-d668f9f23c44,0,13,0,21,21,6,1,7110,35,False,0,0,0,0
110544,8cda579f-080b-44b7-ab23-48c11f4c3448,41,11,0,22,31,3,0,11200,33,False,0,0,1,1
112222,9d02e0ef-4e1a-4bc8-8e5f-19d4efcbb856,62,12,1,21,52,3,0,51200,32,False,0,0,0,2
114164,350596e5-81d9-4017-a898-1d2bb3c60051,41,13,1,21,21,5,1,62100,31,False,0,0,0,0
115785,4abdc01b-1a11-4bea-a1c9-faf1197b3396,0,13,0,21,74,8,1,31200,30,False,0,0,0,0
106891,d9e7e120-547b-480c-88c5-7862bb813542,52,10,0,22,61,4,1,5110,35,False,0,0,0,0
112922,92ee1fc6-97f3-47f3-a161-6823ebfa4d20,12,12,0,20,72,4,0,1120,33,False,0,0,0,0
114385,5d20b34c-29de-4264-8e2a-aa1a8dae74aa,0,13,0,20,72,5,0,42200,30,False,0,0,0,2
115216,4071fb2f-69bd-4f65-8c86-6b365624dee5,0,13,0,20,42,8,1,72200,36,False,0,0,0,0
111258,b0fe2cd3-8e05-4ac9-882a-508df0e00b45,32,11,0,22,41,3,0,4210,32,False,0,0,0,0
112668,cf85d346-ada1-4bbe-8705-5958723c8cd8,22,12,1,21,31,2,0,5210,34,False,0,0,0,0
114243,c63b2aaf-a35e-4b39-9e7c-01a729534b87,74,13,0,20,71,1,0,4110,36,False,0,0,0,0
107906,8fecfc13-f92e-4b1b-9f1f-8a812af60547,51,10,0,20,62,2,0,2210,31,False,1,0,0,1
116473,c3038006-bb1f-4eca-a308-bd1a7291852a,0,13,0,22,72,8,1,71200,33,False,0,0,0,0
114286,e4b29f60-365d-4c2a-b7eb-e6ef40ed7253,72,13,0,21,71,4,1,31200,34,False,0,0,0,0
107550,4599a376-1100-4988-b133-becf2c2da172,0,10,0,21,21,1,1,51100,36,False,0,0,0,0
114965,d6455cd4-5e82-45ed-ba93-f42c29b617c8,0,13,1,21,51,6,1,1220,32,False,0,0,0,0
109938,8e96a65c-e800-425e-8fbe-3e729d83cfa1,0,11,1,20,32,8,1,3210,34,False,0,0,0,0
115228,b3dfc7cc-80ee-471b-93f1-902db8c257e2,0,13,0,21,41,8,0,6220,34,False,0,0,1,2
111856,d0096845-179b-49f0-a4ca-887d87bba49e,32,12,0,20,21,6,1,61100,36,False,0,0,0,0
115522,37fe7041-3f0c-46c2-91d2-75eb21458dba,0,13,1,22,72,7,1,4120,32,False,0,0,0,0
107977,b8c91930-ca13-4640-82b3-4d38953ec68a,22,10,0,22,11,6,0,22100,30,False,0,0,0,0
106288,2ccda0e9-71ab-41c4-8e3b-e70c535d3c84,21,10,1,21,22,4,1,32200,36,False,0,0,0,0
112084,113791a4-cd08-4e7a-a628-475d004fe325,61,12,0,20,62,2,0,42200,30,False,0,0,0,0
113172,0e04e198-cf02-425f-9895-52f11c2c974d,0,12,0,22,12,8,0,1120,30,False,0,0,0,0
106567,ece24420-c1ad-48a2-9e2b-ad26b459f7a9,0,10,1,20,61,3,1,12200,35,False,0,0,0,0
106679,cc4b442b-6d73-4ea9-84f0-b94b60d8c7c8,73,10,0,20,41,7,1,4120,30,False,0,0,0,0
113033,1d73bfaa-ccd3-43fc-86cf-2792e41b89aa,31,12,0,20,72,3,0,1110,35,False,0,0,0,2
113704,14f5b5fc-9630-4b0a-9c1e-fc06c4d064fd,51,12,0,21,52,6,0,5110,31,False,0,0,0,0
111899,9e66dcfb-ad5d-477c-9669-4a52bb5ec4a5,0,12,1,21,41,6,1,52200,35,False,0,0,1,0
110319,6923be52-bf96-49a7-8fae-34ffca25af60,0,11,1,22,31,4,0,2110,32,False,0,1,0,0
108067,ad0fd5a8-f6a9-4a4b-a7e9-dfc42b2b7353,0,10,1,21,22,7,0,2220,30,False,0,0,0,0
106680,49e88717-b81c-4a42-9adf-90eb7ca49568,41,10,0,20,73,7,1,7110,36,False,0,0,0,2
108966,36ba06a2-e790-4cbd-a734-c06fde2374d8,22,11,1,21,62,4,0,11100,36,False,0,0,1,0
111675,0d8749c5-d401-4f06-9e76-c9bdc9dff413,0,12,0,20,74,6,1,4220,33,False,0,0,0,1
111226,9de817c5-f3a1-4b9f-93e1-d00487a47723,0,11,1,21,41,3,1,4120,34,False,0,0,0,0
110057,ecc665d9-f2fa-4011-927b-8819a9464142,41,11,1,20,42,6,1,42100,34,False,0,0,0,2
110461,fc20d8c5-36cc-4dbf-8728-c63ef670d0cd,32,11,0,22,32,4,0,21100,34,False,0,1,1,0
114033,94f48d6e-3dd1-430f-9533-cc9330cc0e0c,0,13,0,22,52,1,1,72200,35,False,0,0,0,0
111654,aff4297f-88b2-4fc8-b2ba-a4b29ca3828d,41,12,1,20,72,5,0,51200,32,False,0,0,0,0
115804,f9b43a59-cf89-4625-a29c-7fbb8cfc1350,72,13,0,22,71,8,1,5110,30,False,0,0,1,0
110896,108968c6-afa8-48fa-8627-fb1fdd047499,0,11,0,22,41,3,0,3120,32,False,0,0,0,0
114616,15e8b41b-a279-4360-9720-6f3536290af8,0,13,0,22,61,7,0,4210,31,False,0,0,0,0
111611,29059a40-c962-49da-98e8-86529702e1f1,0,12,1,20,72,6,1,4220,33,False,0,1,0,0
114153,edfb1534-0302-4676-bb79-561c0d4a4853,0,13,0,20,11,6,0,73200,30,False,0,0,0,0
113303,b1177d82-4f3a-45ea-a5ab-2adc72840f9c,11,12,0,21,31,6,1,62200,35,False,0,0,0,0
109483,95715cee-ec66-421a-be0f-3e2d41957c30,31,11,1,22,31,1,1,62200,35,False,0,1,0,0
106472,1079df11-815b-4a4f-a572-8954e4f6058f,0,10,0,21,74,5,0,2110,34,False,0,0,0,0
115334,271c29a9-ed4b-427c-b0e8-29d21c6efabc,32,13,1,20,21,8,0,71200,35,False,0,0,1,0
114854,fceaefae-2acc-4115-be11-71092c3e6f7b,41,13,1,22,51,8,0,11200,34,False,0,0,0,0
106455,7816168a-71db-47ef-9f15-c2149169046e,31,10,0,20,62,7,0,12200,35,False,0,0,0,0
112377,5f083843-2423-4928-8ee0-10f80a1961b3,0,12,1,21,62,4,0,62100,35,False,0,0,0,2
112614,80afbba2-95c9-4d69-852a-2f94e9698575,0,12,1,20,11,2,0,6110,35,False,0,0,1,0
114819,e3686b26-b1e6-416f-b09b-8cebbb144152,0,13,1,21,52,8,1,4110,33,False,0,0,1,0
109560,eadfa4b3-5209-4cf0-b2f7-ae1176e42035,0,11,1,20,32,1,0,52200,30,False,0,0,0,2
109981,0e22cc5e-dfdc-486c-b734-fcf4f8ddb93b,42,11,1,21,31,1,1,42100,33,False,0,0,0,0
115245,6426f640-a4dc-47c4-8ae0-2a4a24b4dc1c,0,13,1,21,42,7,0,62200,31,False,0,0,1,2
114159,e7f5c99f-bd2f-4175-a284-bad9bd8244cc,21,13,1,20,51,1,1,71100,31,False,0,0,0,1
115895,19d5bcb8-5f29-48fe-a72d-777b5d8738fe,0,13,0,21,72,5,1,72200,32,False,0,0,1,0
110910,a0524068-1f9f-4a45-8bba-37bfb0318342,0,11,0,21,32,4,0,31100,33,False,0,1,1,0
109446,681898af-aabc-46a5-851c-2cc5096aa905,41,11,1,21,32,6,0,2210,34,False,0,0,0,0
106980,2ea24bdd-3bf8-4db7-88aa-c00d038b5f5c,71,10,1,22,71,2,1,52200,33,False,0,1,0,0
108041,81342193-3ee6-49ab-88dd-970fe051f076,21,10,0,21,21,8,0,1120,36,False,0,1,0,0
114235,8f0b4e47-7fa2-439e-8a1d-63f391964a7d,12,13,1,20,61,4,1,7220,35,False,0,0,0,0
115532,a56150ec-09fc-47fd-b752-7a7ac4da4f13,74,13,0,20,71,7,1,3220,34,False,1,0,1,0
111999,57082edb-4b8d-4cb6-9b2c-a65f8c89d8c8,51,12,0,20,52,2,1,5220,30,False,0,0,0,0
111664,8543d1d7-a25b-4269-a00e-be6e90c65ecc,0,12,0,22,32,5,0,5120,34,False,0,0,0,0
108634,f1078f6f-911c-46f3-af28-dd46cb4cd58a,12,10,1,20,12,1,1,21100,33,False,0,1,0,0
110120,78727328-3ccb-47c2-812e-af67d4639520,31,11,1,21,42,2,1,32200,30,False,0,0,0,0
116098,a7eac9c4-6aad-441d-a1ac-1f7841356622,71,13,1,20,73,1,0,7310,31,False,0,0,0,0
111594,04aa931c-db72-402e-9c3a-f19bd087bbf2,0,12,0,21,51,5,1,3220,34,False,1,0,0,0
113049,633f23fb-804e-46b3-a46a-97979fdb516e,0,12,0,21,42,7,0,3110,32,False,0,0,0,0
116018,d25a913a-8d15-4fdb-9476-be872268bdd1,71,13,0,20,74,5,0,7220,36,False,0,0,0,0
111922,9b13e0b5-e13f-4671-82df-fdf3e4289bc1,62,12,1,21,61,3,0,51200,31,False,0,0,0,0
114940,ad161ed1-5b1a-422e-a519-85925f1cae8a,41,13,1,22,12,3,0,6120,36,False,0,0,0,2
114215,3985139e-d930-4ed4-9023-554f0dce2a9b,62,13,0,20,42,3,1,7210,30,False,0,0,0,0
115739,f43ab902-c614-47dd-a90d-60ca56530272,0,13,1,22,73,8,1,6120,34,False,0,0,0,0
106354,1faf4bc3-0487-4114-84d9-f7b2b6130ce5,0,10,1,20,41,6,0,2220,34,False,0,0,0,0
115845,fd840b13-ee00-4c6c-aa11-5e42e1179c4f,0,13,0,21,72,2,0,6220,30,False,0,0,0,0
109082,51e49a39-3e4d-4c3f-a79a-bc5c169fc553,0,11,1,20,73,3,1,7310,35,False,0,0,1,0
115212,1a0f4702-fbf7-430e-b4c2-94b1a4eaeb11,42,13,0,22,42,8,1,62100,31,False,0,1,1,0
111645,1e793d36-c4a6-4d55-9213-701e654ad12d,42,12,1,21,22,6,0,5110,34,False,1,0,0,0
115768,97ad254f-a153-4f3d-958a-6eec41f7b12e,0,13,1,22,73,7,0,2120,34,False,0,0,1,0
106511,841d7ad1-4f5b-43bd-afbd-d0dad7f6c44f,0,10,1,20,41,4,0,21100,30,False,0,0,0,2
112392,67519728-b7d6-48a4-9101-b1ac78726ba3,51,12,0,22,52,1,1,3110,36,False,0,0,0,0
114380,908d468e-abe1-4cac-8471-720537eeb884,72,13,0,21,71,1,0,6120,33,False,0,0,0,0
108485,27a8f6b9-85b9-4ca1-a4b4-5772941d084d,11,10,1,20,11,2,1,1120,36,False,0,1,0,0
110421,26219819-4b1e-43d5-9fe0-24944fbf5cec,0,11,1,21,32,3,1,6220,34,False,0,0,1,0
106798,cb96b1a6-a10c-4255-8ff5-95d9b37b7137,0,10,0,20,71,7,1,41100,30,False,0,0,1,0
106070,ad7022fe-9b67-4ca6-ad95-de8a9ef8a466,22,10,0,22,12,5,0,51100,30,False,0,0,0,0
107878,b893fe20-da4f-4aee-8aeb-3b506aa9855a,71,10,0,21,32,1,0,2210,30,False,0,0,1,0
108161,af4f3e0c-d24e-41be-be0f-afe2d8bb164b,11,10,0,22,11,4,0,2210,35,False,0,1,0,2
114533,de31d942-1390-462e-a18e-495eb9a6884c,0,13,0,20,71,3,0,5220,33,False,0,0,1,2
108462,eb378f62-0dd0-4984-9c34-55343c17a23a,21,10,1,21,12,2,0,12100,34,False,0,0,1,0
114043,5b51f955-57df-4a2f-8099-c0bbe3297fc6,0,13,0,21,52,2,0,7320,36,False,0,0,0,0
111801,f621b513-6e8a-49d1-86ea-16a11b90b85f,21,12,1,21,41,6,1,5220,34,False,0,0,0,0
116092,d0b1b73b-4d64-4403-ad5a-cd61282fae9a,0,13,1,22,72,3,1,7120,35,False,0,0,0,2
114121,88f9375e-07b0-453c-a8bc-e7d7a2775f78,11,13,1,21,22,6,0,71200,34,False,0,0,0,0
108557,560b24f7-fde1-4e37-8475-d516d8d8846c,0,10,1,20,12,1,1,1120,35,False,0,0,0,0
110735,54705b7d-1e48-450e-ac71-edfb8db9cc71,0,11,1,21,11,3,0,4120,31,False,0,1,1,0
116167,e796448c-8005-496b-aa68-907d057dced2,71,13,0,22,71,8,0,72100,33,False,0,1,0,0
113021,4b053943-8afb-4726-b424-b3d671eec7ac,32,12,1,22,32,7,1,7110,34,False,0,1,0,0
108090,af42c11b-4427-4007-b539-946981742561,0,10,1,22,21,4,0,12200,35,False,0,0,0,0
115360,a121790e-d2ef-41a9-9e7d-d7950352b428,12,13,1,22,12,7,1,73100,31,False,0,1,0,2
113716,3f725f72-22f7-44b6-b6bb-a72a3f17a44c,62,12,1,20,61,6,0,4220,30,False,0,0,0,0
115596,02684ea8-efe3-4bc6-90fb-da8bf138fdba,0,13,1,22,74,8,0,41100,31,False,0,1,1,0
108914,c70c96fd-7d9d-4426-83cf-a81e3c7925b7,61,11,0,20,51,2,1,73200,31,False,0,0,0,2
113400,6f8eb4ce-51b6-4936-b04a-7fd1ec3e63fd,0,12,0,21,74,5,0,4110,34,False,0,0,0,0
115092,368d1cf2-0555-4479-8aa9-9daaaa580151,22,13,0,20,41,1,0,32200,36,False,0,0,0,2
106573,dec26f72-587e-4dc7-aa94-bb31fb02cd3d,0,10,0,21,62,7,0,1110,36,False,0,0,0,0
106550,c2c9a171-63b0-41f2-875f-9f4a286adb80,73,10,1,20,73,4,1,1110,34,False,0,1,0,2
114821,455cc11a-c16b-41d8-8de5-26c63f4d309b,51,13,1,22,41,8,1,51200,30,False,0,0,0,1
109327,0ae68218-3e94-4e35-ba42-9e09e8b30c6a,32,11,0,22,31,7,0,71200,33,False,0,0,0,0
113092,4b846853-93ad-4c6f-b26b-ad709ff1306f,0,12,1,21,72,7,1,72100,34,False,0,0,0,0
109901,5913f603-23b1-4d10-999b-18fc214feeaf,0,11,0,20,62,6,1,3110,32,False,0,0,0,0
115877,56a70245-af4c-47bf-b433-3537d5a9f44d,0,13,0,22,71,6,1,7110,35,False,0,1,0,2
106280,bdcbe72e-2a3f-488a-8aaa-916c23625414,22,10,1,21,22,8,0,42200,35,False,0,1,0,0
115395,e6c990b5-a073-4428-a82d-a4a974909d29,0,13,0,22,31,7,1,7210,33,False,0,0,1,0
111459,f7ae398f-4644-4a31-96a5-f7eb9a7612b5,62,12,1,22,61,5,0,1120,36,False,0,0,0,2
112310,7e6a29e4-3cb3-41b9-8f82-bb0f743c8415,0,12,0,20,51,2,0,22100,34,False,0,1,0,0
111341,b002edac-26a0-4a70-b875-9c2c2f64294a,0,12,1,20,62,5,0,11200,30,False,0,0,0,0
107363,e4cb57f1-eefe-4309-b9be-d2b7f884acaa,22,10,0,22,22,1,0,41100,32,False,0,1,0,0
113490,13aff92e-bb2e-4a9a-b617-9379e7ef0da2,74,12,0,22,12,5,0,1210,30,False,0,0,0,0
115534,4b256ad2-abb4-48f5-9705-2c35fc41a2b2,73,13,1,20,74,8,1,52100,30,False,1,0,0,0
116004,f09b4f07-4c73-4640-9856-dc0e3dde7a38,0,13,1,22,72,4,1,71100,31,False,0,0,0,0
108568,294f89ef-c68b-4c25-806b-fd2d8f0213b3,0,10,0,22,22,1,0,11100,35,False,0,0,0,0
107957,535078ec-0b58-484c-8092-6ab6adb9bd9f,0,10,1,22,11,7,1,2220,30,False,0,0,0,0
107443,aaef1587-db05-4b75-b0c6-e43624a9a028,0,10,1,20,21,1,1,4120,32,False,0,0,0,0
113721,4ec6465f-f481-45c6-a7f8-b67b8544723d,0,12,0,21,62,6,1,61100,30,False,0,1,0,2
106861,3be49de7-ef05-4ec2-99fd-ea0046b7c580,62,10,1,21,61,6,0,41100,31,False,1,0,0,0
109161,cada439d-a412-401e-aef3-5f50f83f829b,0,11,1,22,22,4,1,6110,31,False,0,0,0,2
115087,505abf93-7c1b-4377-aa12-17af9df54a65,32,13,1,22,22,1,0,32100,30,False,0,0,0,0
