,prj_led,admin_roles,isEmployee,type,rsc_prj,rsc_department,proprietary,task,activity,action,user_task_corr,user_prj_corr,user_department_corr,expertise
174941,74,13,0,21,73,8,0,72200,35,True,0,0,1,0
159477,0,13,1,22,42,3,0,61100,32,True,0,0,0,0
207241,62,13,1,20,51,5,0,73200,30,True,0,0,0,0
188648,0,13,1,21,71,8,0,73200,34,True,0,0,0,0
186351,73,13,1,22,71,7,0,71100,36,True,0,0,0,0
208641,73,13,0,22,72,6,0,4210,34,True,0,0,0,0
210975,0,13,1,20,21,7,0,5220,32,True,0,0,0,0
181792,0,13,1,21,73,7,0,72200,31,True,0,1,0,0
208423,0,13,1,20,73,4,0,22200,31,True,0,0,0,0
205368,0,13,1,20,72,4,0,7110,34,True,1,1,0,0
207559,22,13,1,22,61,5,0,7310,34,True,1,0,0,0
204579,0,13,1,20,71,6,0,71100,34,True,0,0,0,0
211514,0,13,0,20,11,7,0,5210,33,True,0,0,1,0
179377,0,13,0,22,72,8,0,72100,31,True,0,0,1,0
211074,0,13,0,22,42,8,0,2220,35,True,0,0,1,0
208390,74,13,0,20,71,2,0,5110,36,True,0,0,0,0
168575,71,13,1,22,73,8,0,7110,32,True,0,0,1,2
206107,51,13,1,20,61,6,0,71100,34,True,0,0,0,2
185496,0,13,0,20,74,7,0,71100,33,True,0,1,0,0
176836,73,13,1,20,73,7,0,71100,31,True,0,1,0,0
206750,51,13,1,22,62,5,0,72200,34,True,0,0,0,0
201390,0,13,0,21,51,7,0,72100,32,True,0,0,1,2
185026,0,13,0,22,72,8,0,71200,32,True,0,1,0,2
202601,0,13,0,21,74,8,0,31200,31,True,0,0,0,0
210015,42,13,0,21,51,7,0,2220,34,True,0,0,0,2
165395,71,13,1,20,71,8,1,7210,30,True,0,1,1,0
201073,51,13,0,20,42,8,0,73100,30,True,0,0,0,2
168172,0,13,1,22,74,8,0,72100,34,True,0,0,0,0
168081,71,13,0,22,72,8,0,71200,33,True,0,0,1,2
202858,0,13,0,22,72,8,0,5210,36,True,0,0,0,2
175116,0,13,1,20,73,7,0,73200,33,True,0,0,0,0
201281,62,13,1,22,12,8,0,62100,36,True,0,0,0,0
188541,73,13,0,22,71,8,0,7210,30,True,1,0,0,1
204091,71,13,0,20,74,5,0,73200,34,True,0,0,1,0
166859,73,13,0,20,73,7,0,72200,35,True,0,1,0,1
162986,72,13,1,20,71,7,0,71200,32,True,0,0,0,2
178048,0,13,1,21,73,8,0,62100,35,True,1,0,0,0
179009,71,13,0,21,72,7,0,71200,36,True,0,0,0,1
176576,73,13,1,21,72,8,0,62100,34,True,0,0,1,0
171239,73,13,0,22,73,7,0,7320,33,True,0,1,0,0
170431,0,13,0,20,74,8,0,6220,35,True,0,0,0,0
207569,21,13,1,22,51,4,0,72100,30,True,0,0,0,0
171107,74,13,1,22,74,8,0,62200,33,True,0,1,1,0
172689,0,13,1,22,73,7,0,73200,34,True,0,0,1,2
195178,0,13,0,21,72,7,0,6220,36,True,0,0,1,0
187316,73,13,1,22,72,7,0,71200,35,True,0,0,0,0
161864,0,13,1,20,74,8,0,7220,35,True,1,0,0,0
188243,72,13,1,21,72,8,0,73100,36,True,1,1,0,2
183803,72,13,0,22,74,8,0,73100,36,True,0,0,0,0
205237,72,13,0,20,74,6,0,6220,30,True,0,0,0,0
211701,0,13,0,22,31,7,0,6110,35,True,0,0,1,2
188476,0,13,0,21,73,7,0,62100,36,True,0,1,0,0
193082,72,13,1,22,73,8,0,7220,33,True,0,0,1,2
167755,74,13,0,20,74,7,0,73100,36,True,0,1,0,0
201717,21,13,1,21,62,7,0,7120,35,True,0,0,0,0
190796,71,13,0,20,74,7,0,73200,32,True,0,0,1,0
174588,73,13,0,21,72,8,0,7220,32,True,0,0,0,2
194502,71,13,1,22,71,7,0,7110,33,True,0,1,1,0
193662,0,13,0,20,73,7,0,62100,36,True,0,0,0,0
163129,0,13,0,22,72,7,0,7120,35,True,1,0,1,0
192922,0,13,0,20,74,7,0,71100,31,True,0,0,0,0
189286,0,13,0,22,73,7,0,73200,31,True,0,1,0,0
207502,0,13,0,20,62,5,0,7120,33,True,0,0,0,0
187721,72,13,1,20,73,7,0,73100,30,True,1,0,1,0
173891,0,13,1,20,72,8,0,72100,35,True,0,0,0,2
178291,0,13,1,20,72,7,0,7320,31,True,0,0,0,2
191503,73,13,0,20,72,8,0,72200,33,True,0,0,1,0
205156,73,13,0,21,73,3,0,72200,36,True,0,1,0,0
164526,73,13,0,22,73,7,0,7120,35,True,1,1,1,0
196817,71,13,0,20,74,8,0,72100,36,True,0,0,0,0
192371,0,13,1,20,72,8,0,7310,31,True,0,0,0,2
185268,72,13,0,22,74,8,0,7310,33,True,0,0,0,0
192581,0,13,1,21,72,8,0,73200,30,True,1,0,0,0
179149,73,13,1,22,73,8,0,73100,33,True,0,1,0,2
211752,21,13,0,22,22,8,0,41100,34,True,0,0,0,0
172158,0,13,1,21,72,8,0,73200,33,True,0,0,0,0
183489,71,13,0,21,73,7,0,62200,34,True,0,0,1,0
159463,0,13,0,21,41,2,0,51200,36,True,0,0,0,0
204879,73,13,1,21,71,3,0,62100,30,True,0,0,0,2
161062,0,13,1,21,74,7,0,71200,31,True,0,1,0,0
164919,73,13,0,22,72,7,0,73200,31,True,0,0,1,0
184411,71,13,0,22,73,8,0,6220,32,True,0,0,0,0
201792,0,13,1,20,32,8,0,6220,30,True,0,1,0,0
202492,72,13,0,20,71,8,0,6210,35,True,0,0,1,0
202603,72,13,0,22,73,7,0,3110,33,True,0,0,0,0
160241,71,13,1,21,74,7,0,7210,36,True,0,0,0,0
210166,0,13,0,21,42,7,0,42200,34,True,0,0,1,0
187188,0,13,1,21,71,7,0,7210,35,True,0,1,0,0
190761,0,13,0,21,72,8,0,73100,34,True,1,0,0,0
163437,0,13,0,20,74,8,0,7220,30,True,0,1,1,0
189839,71,13,0,20,72,8,0,7110,36,True,0,0,0,0
185820,0,13,1,21,72,7,0,73200,32,True,0,0,1,0
193571,73,13,0,22,74,8,0,7110,33,True,0,0,1,2
204865,0,13,1,21,74,1,0,7120,31,True,0,0,0,1
168104,72,13,0,20,74,8,0,71100,32,True,0,0,0,2
190888,71,13,1,20,74,7,0,7320,30,True,0,0,1,0
169055,72,13,1,21,72,7,0,7320,33,True,0,1,0,2
181834,0,13,1,21,73,7,0,7110,31,True,0,0,0,0
195678,0,13,1,22,71,7,0,71200,30,True,0,0,1,0
197855,0,13,1,22,72,8,0,71200,36,True,0,0,0,2
193095,71,13,1,21,74,8,0,7210,35,True,0,0,0,0
174186,72,13,0,22,74,7,0,6220,34,True,0,0,0,0
167997,0,13,0,20,74,8,0,62100,34,True,0,0,0,0
173006,0,13,1,22,72,8,0,73200,32,True,0,1,1,0
179539,74,13,1,22,71,8,0,71200,32,True,0,0,0,2
176327,72,13,1,21,73,7,0,7110,30,True,0,0,0,0
208493,0,13,1,22,74,6,0,1210,34,True,0,0,0,0
169893,71,13,1,21,73,7,0,72200,30,True,0,0,0,0
159599,11,13,1,21,61,5,0,42200,33,True,0,0,0,0
189632,72,13,1,21,73,8,0,6220,35,True,0,0,0,0
169573,72,13,1,20,72,7,0,7320,35,True,0,1,1,0
160395,0,13,1,21,72,7,0,7320,33,True,1,0,0,2
170648,0,13,0,22,73,8,0,73200,33,True,0,1,0,0
187717,74,13,0,20,72,8,0,62100,36,True,0,0,0,0
192373,0,13,0,20,73,8,0,7310,34,True,0,0,0,0
160253,71,13,1,20,74,7,0,71100,31,True,0,0,0,0
179342,0,13,1,20,72,8,0,62200,36,True,0,0,1,0
190378,72,13,0,21,73,8,0,73200,32,True,0,0,0,0
198237,0,13,0,20,71,8,0,7320,30,True,0,0,0,0
184311,72,13,0,21,72,7,0,73100,35,True,1,1,0,0
181752,0,13,1,21,71,8,0,73200,34,True,0,0,0,2
183265,0,13,0,20,71,8,0,7220,31,True,0,0,0,0
203178,72,13,1,20,72,7,0,4220,30,True,0,1,0,0
197921,0,13,1,20,73,8,0,7120,33,True,0,0,0,0
181955,71,13,0,21,71,8,0,71100,35,True,0,1,0,0
179514,0,13,0,22,73,7,0,72100,32,True,0,0,0,0
189083,71,13,1,22,71,7,0,62100,33,True,0,1,0,1
200599,42,13,0,22,12,8,0,62200,35,True,0,0,0,1
168717,72,13,0,22,72,7,0,72200,33,True,0,1,1,2
174159,0,13,1,22,74,7,0,62100,34,True,0,0,0,0
173323,74,13,1,21,73,7,0,72200,30,True,0,0,0,2
198307,0,13,0,20,72,7,0,7120,34,True,0,1,0,1
191172,0,13,1,20,73,8,0,7220,35,True,0,0,1,0
170251,0,13,1,22,73,8,0,62100,30,True,0,0,0,0
160938,74,13,0,22,72,8,0,6220,30,True,0,0,0,2
176993,72,13,0,20,71,7,0,7320,31,True,0,0,0,1
179256,0,13,0,22,73,8,0,72200,31,True,0,0,0,0
208042,0,13,0,22,72,3,0,6120,32,True,0,0,0,0
183771,71,13,1,22,71,8,1,62200,36,True,0,1,1,0
200322,51,13,1,22,42,8,0,72200,35,True,0,0,0,0
172854,0,13,0,20,74,7,0,71100,34,True,0,0,0,0
209532,73,13,1,21,72,2,0,11100,30,True,0,0,0,2
194013,0,13,0,20,73,7,0,7320,35,True,0,1,1,0
177527,72,13,0,22,72,7,0,62200,33,True,0,1,0,0
159419,21,13,1,21,61,1,0,31100,30,True,0,0,0,2
201187,42,13,0,22,41,7,0,6220,35,True,0,0,0,0
187068,0,13,1,21,72,8,0,71100,32,True,0,0,0,2
172327,71,13,0,22,72,8,0,7220,33,True,0,0,0,0
194700,0,13,1,20,72,8,0,7210,36,True,0,0,0,1
187477,0,13,1,20,73,8,0,7220,33,True,0,0,0,0
207032,61,13,1,21,32,6,0,72200,34,True,0,0,0,0
205192,0,13,0,20,73,4,0,71100,32,True,0,0,0,0
210516,32,13,0,21,12,7,0,4220,30,True,0,0,0,2
199685,0,13,1,21,71,7,0,72200,34,True,0,0,0,0
160476,71,13,1,21,73,8,0,62200,36,True,0,0,0,2
182408,0,13,1,22,72,7,0,7120,32,True,0,0,0,0
172545,0,13,0,20,74,7,0,72200,36,True,0,0,0,0
179284,0,13,1,20,74,8,0,7310,31,True,0,1,0,0
193287,73,13,0,22,71,7,0,7210,35,True,1,0,1,0
210502,11,13,1,21,52,7,0,3110,31,True,0,0,0,0
182772,74,13,1,20,73,8,0,71100,32,True,0,0,0,0
185973,0,13,0,21,71,8,0,7210,32,True,0,1,0,0
188947,72,13,0,20,73,7,0,7120,33,True,0,0,1,2
177454,0,13,1,22,71,8,0,62200,31,True,0,0,1,0
183556,0,13,0,20,72,7,0,7310,30,True,1,0,1,2
182533,0,13,0,20,72,8,0,71100,35,True,0,0,1,0
165626,74,13,0,22,71,7,0,7220,35,True,0,0,0,0
194036,0,13,1,21,71,8,0,7320,34,True,0,0,0,0
200353,0,13,1,21,32,7,0,7120,30,True,0,0,0,0
183708,0,13,0,22,73,7,0,7120,36,True,0,0,0,0
181815,0,13,1,20,72,8,0,73100,35,True,0,0,0,0
208064,72,13,0,21,71,3,0,41100,35,True,0,0,0,0
188608,0,13,1,20,73,7,0,62200,33,True,0,1,1,2
161802,74,13,0,20,71,8,0,71100,35,True,0,0,0,0
188369,72,13,0,21,71,7,0,7210,30,True,0,0,0,0
183544,0,13,0,22,72,8,0,71200,34,True,0,0,1,0
185382,0,13,0,22,73,7,0,7210,30,True,0,1,1,2
199015,0,13,1,20,74,7,0,72100,31,True,0,0,0,0
179413,0,13,1,20,74,8,0,73200,31,True,0,0,0,2
182526,71,13,0,21,73,7,0,7320,36,True,0,0,0,0
199929,0,13,0,21,73,7,1,62100,30,True,0,1,0,0
169453,0,13,0,20,74,7,0,62100,34,True,0,1,0,1
199387,73,13,0,22,72,7,0,7310,35,True,0,0,0,0
181741,74,13,0,22,73,7,0,6220,35,True,0,0,0,2
168349,71,13,0,22,71,8,0,7110,31,True,0,1,0,2
175400,71,13,1,22,72,8,0,7220,33,True,0,0,0,0
199540,0,13,0,20,71,7,0,72200,31,True,1,0,0,0
161898,0,13,1,21,74,7,0,7210,31,True,0,1,0,0
206595,0,13,0,22,21,6,0,7310,32,True,0,0,1,0
161314,0,13,0,21,74,7,0,7220,30,True,0,1,0,2
173237,74,13,0,22,74,8,0,72100,36,True,0,1,1,2
176564,0,13,0,22,74,7,0,72200,34,True,1,0,0,2
199619,0,13,1,22,74,8,1,72200,36,True,0,1,1,0
159752,62,13,0,21,62,4,0,12100,30,True,0,1,0,0
168214,0,13,1,22,73,7,0,7110,34,True,0,0,0,0
173566,73,13,1,22,72,7,0,6220,36,True,0,0,0,0
198495,71,13,1,20,73,7,0,73200,31,True,0,0,0,0
168507,0,13,0,20,71,8,0,7210,30,True,0,0,0,0
196448,71,13,0,22,72,7,0,73100,33,True,0,0,0,0
174174,0,13,0,22,71,7,0,7120,32,True,0,1,0,2
183117,0,13,1,22,71,7,0,62100,33,True,0,0,1,1
174824,73,13,0,20,72,8,0,71100,32,True,0,0,0,0
159098,0,13,1,20,12,5,0,32100,31,True,0,0,0,2
186902,72,13,0,20,73,8,0,72100,33,True,0,0,0,0
210436,51,13,0,20,62,7,0,42200,35,True,0,0,0,1
203510,0,13,1,21,72,8,0,32200,36,True,0,0,0,0
164176,72,13,0,21,74,8,0,7210,31,True,0,0,1,0
205540,73,13,1,20,72,3,0,71200,34,True,0,0,0,0
166773,0,13,1,22,72,8,0,72100,31,True,0,1,0,0
172429,73,13,0,20,74,7,0,7310,32,True,0,0,0,1
173579,0,13,0,20,72,8,0,7220,32,True,0,0,0,0
187046,0,13,1,22,72,8,0,73200,33,True,0,0,0,0
179440,73,13,0,20,71,7,0,7220,30,True,0,0,0,0
182346,71,13,1,20,72,8,0,7320,35,True,0,0,0,0
172650,0,13,0,22,73,7,0,72100,33,True,0,0,1,0
191807,0,13,1,20,72,8,0,71100,30,True,0,0,0,0
184313,0,13,0,22,71,8,0,62100,36,True,0,0,0,0
202815,71,13,0,21,72,7,0,22200,33,True,0,0,0,0
174989,71,13,0,20,73,7,0,7210,30,True,0,0,0,0
204961,0,13,1,22,71,6,0,7120,33,True,1,0,0,0
166824,71,13,1,20,74,7,0,7320,32,True,0,0,0,2
165444,74,13,1,20,72,8,0,7120,30,True,0,0,0,2
206616,11,13,1,20,61,4,0,73100,35,True,0,0,1,0
180594,72,13,0,21,72,8,0,6220,33,True,0,1,0,0
204755,73,13,1,22,74,2,0,62100,36,True,0,0,0,0
182308,0,13,1,21,73,7,0,71200,32,True,0,1,0,0
195996,74,13,0,21,74,8,0,6220,34,True,0,1,0,2
166352,71,13,1,21,71,8,0,6220,35,True,0,1,0,0
165718,74,13,0,21,74,8,0,7310,35,True,0,1,0,0
194294,0,13,1,22,74,7,0,71100,33,True,0,0,0,0
204999,74,13,1,20,73,3,0,71200,31,True,0,0,0,0
197250,0,13,0,20,74,7,0,7320,30,True,1,0,0,0
184259,0,13,0,21,74,7,0,6220,31,True,0,0,0,0
202072,72,13,0,20,71,8,0,61200,33,True,0,0,0,0
201176,22,13,1,22,11,7,0,6220,30,True,1,0,0,0
184070,0,13,0,22,71,8,0,72200,32,True,0,0,0,0
162031,0,13,0,21,73,7,0,7310,31,True,0,0,0,1
188077,71,13,1,22,74,8,0,71100,36,True,0,0,1,2
179763,72,13,0,22,74,7,0,72100,32,True,0,0,0,0
166217,0,13,1,21,72,7,0,7320,34,True,0,0,0,2
205998,0,13,0,20,72,6,0,72100,33,True,0,0,0,0
192643,74,13,1,20,73,7,0,72100,34,True,0,0,0,0
170639,0,13,1,21,73,8,0,62100,34,True,0,0,0,0
202537,74,13,0,22,73,8,0,2120,32,True,0,0,0,0
204796,73,13,1,20,72,1,0,6220,35,True,0,0,0,0
176219,72,13,0,22,73,7,0,7220,34,True,0,0,1,0
203890,0,13,0,20,73,7,0,12100,35,True,0,0,1,2
168939,71,13,0,22,72,7,0,7320,31,True,0,0,0,0
206036,12,13,0,20,52,2,0,62100,33,True,0,0,0,0
202698,0,13,1,20,74,8,0,1210,35,True,0,0,1,0
190074,73,13,1,22,74,8,0,7220,31,True,0,0,0,1
180413,0,13,1,20,74,8,0,71200,31,True,0,0,0,2
170631,0,13,0,20,73,8,0,71100,33,True,0,0,0,0
198225,71,13,0,20,71,8,0,7120,35,True,0,1,0,0
182372,0,13,1,20,74,8,0,72100,31,True,0,0,0,0
201527,52,13,1,22,21,8,0,62200,31,True,1,0,0,0
169292,74,13,0,21,74,7,0,7320,34,True,0,1,0,0
182877,71,13,0,20,73,8,0,7120,33,True,0,0,0,0
195722,0,13,0,20,73,8,0,73200,34,True,0,0,1,0
210257,32,13,1,21,61,7,0,3110,33,True,0,0,0,0
211675,22,13,1,22,51,8,0,2120,30,True,0,0,0,0
203556,74,13,1,21,73,8,0,11200,36,True,0,0,0,0
194543,74,13,1,20,72,8,0,71200,31,True,0,0,0,0
163122,0,13,1,22,74,7,0,7210,31,True,0,0,0,0
210175,61,13,1,20,61,7,0,2220,30,True,0,1,0,0
165477,71,13,0,21,74,7,0,7320,31,True,0,0,0,0
168015,0,13,1,21,72,8,0,73100,30,True,0,0,0,2
183437,0,13,1,20,72,7,0,72200,32,True,0,1,0,0
201808,41,13,1,21,21,7,0,7310,31,True,0,0,0,0
190733,0,13,1,20,73,8,0,71100,32,True,0,1,0,0
208048,0,13,0,21,73,3,0,61100,31,True,0,0,0,0
204227,71,13,1,21,74,4,0,73100,35,True,0,0,0,0
176199,73,13,1,20,71,8,0,7210,35,True,1,0,1,0
172604,0,13,0,22,72,7,0,62100,32,True,0,0,0,0
189152,0,13,1,21,74,7,0,71200,36,True,1,0,0,0
191329,72,13,0,22,71,8,0,72200,36,True,0,0,1,0
178151,74,13,0,21,72,8,0,73200,35,True,0,0,1,0
182666,71,13,0,20,73,8,0,73200,32,True,1,0,0,1
190604,72,13,1,21,74,7,0,71100,33,True,0,0,0,0
201956,0,13,1,20,21,7,0,7220,36,True,1,0,0,0
201199,0,13,1,21,62,7,0,62100,33,True,0,0,1,0
208379,74,13,0,20,74,5,0,2120,30,True,0,1,0,0
192298,0,13,0,21,74,8,0,62200,32,True,0,0,1,0
186896,0,13,1,21,73,7,0,62100,33,True,0,0,0,0
188915,0,13,1,20,72,8,0,7210,36,True,0,0,1,2
197669,0,13,0,20,72,7,0,62200,30,True,0,0,0,0
173586,72,13,0,22,73,7,0,72100,33,True,0,0,0,0
169915,73,13,1,22,71,8,0,71200,35,True,0,0,0,0
168863,73,13,0,22,72,7,0,71100,34,True,0,0,0,0
197460,0,13,0,21,74,8,0,7320,36,True,0,0,0,0
184385,0,13,1,21,73,7,0,6220,34,True,0,0,1,0
171034,72,13,1,22,74,7,0,7310,33,True,0,0,1,0
186578,0,13,0,22,74,8,0,7110,34,True,0,0,0,0
177757,0,13,1,22,73,8,0,62200,35,True,0,0,0,0
204499,0,13,1,22,73,1,0,73200,32,True,0,0,0,2
164902,0,13,0,20,73,8,0,7320,36,True,0,1,0,0
194548,0,13,1,20,74,8,0,71200,34,True,0,0,0,0
184757,73,13,1,20,71,8,0,6220,34,True,0,0,1,0
202213,0,13,0,20,74,8,0,2110,34,True,0,0,1,0
182394,0,13,0,22,73,8,0,6220,33,True,0,0,0,0
189833,0,13,1,21,73,8,0,62100,31,True,0,0,0,2
165505,0,13,1,20,71,8,0,71200,35,True,0,1,0,0
210896,0,13,0,22,52,8,0,6210,35,True,0,0,1,0
168537,72,13,0,22,72,8,1,7110,36,True,0,1,0,0
186827,0,13,1,21,74,8,0,62100,31,True,0,0,0,1
175457,0,13,1,20,73,7,0,73200,35,True,0,0,0,0
209812,73,13,0,20,74,3,0,6210,36,True,0,0,0,0
185075,0,13,1,22,72,8,0,7310,31,True,0,0,0,0
191401,73,13,0,22,73,7,0,7110,35,True,1,1,0,0
203486,0,13,0,21,73,8,0,32100,30,True,0,0,0,2
186889,71,13,0,20,73,7,0,73200,31,True,0,0,0,0
190084,0,13,1,20,73,7,0,73200,30,True,0,0,0,0
177611,0,13,1,20,73,7,0,6220,31,True,0,0,0,0
165024,0,13,0,22,73,7,0,71200,32,True,0,1,0,0
188522,72,13,0,21,71,7,0,72200,31,True,0,0,0,0
201498,0,13,1,21,62,7,0,72100,30,True,0,0,0,0
193105,0,13,0,22,74,7,0,7110,33,True,1,0,0,1
168873,0,13,0,22,73,8,0,72200,32,True,0,0,0,2
188082,0,13,0,21,71,8,0,72100,30,True,0,0,1,1
163177,0,13,0,20,72,8,0,72100,34,True,0,0,0,2
161737,0,13,0,22,72,7,0,62200,32,True,0,0,0,0
192630,74,13,1,22,72,8,0,71100,32,True,0,0,1,0
189939,71,13,0,22,73,7,0,7110,35,True,0,0,0,0
160351,72,13,0,20,74,7,0,71200,35,True,0,0,0,0
178122,0,13,0,22,74,8,0,73100,33,True,0,0,0,0
170830,74,13,0,20,73,8,0,71100,36,True,0,0,0,0
186789,72,13,0,20,71,8,0,7210,35,True,0,0,0,2
185689,0,13,1,22,73,8,0,71100,33,True,0,0,1,0
185287,71,13,0,21,72,7,0,7310,33,True,0,0,0,0
182738,71,13,1,20,73,8,0,72100,31,True,0,0,0,0
164153,74,13,0,20,71,8,0,6220,36,True,0,0,1,0
183704,0,13,1,20,74,7,0,73200,34,True,0,1,0,0
208157,0,13,1,22,73,1,0,42200,35,True,0,0,0,2
199120,0,13,1,20,73,8,0,72100,30,True,1,0,1,0
170621,72,13,0,20,74,7,0,7220,30,True,0,0,1,0
171381,71,13,1,20,73,8,0,71100,33,True,0,0,0,0
185942,72,13,1,22,74,7,0,73100,36,True,0,0,0,0
191404,72,13,1,22,72,7,1,72100,36,True,0,1,1,1
167849,71,13,0,20,71,8,0,71100,36,True,0,1,0,0
163730,0,13,1,21,74,8,0,7220,34,True,0,0,0,2
174286,74,13,0,21,73,7,0,7110,32,True,1,0,0,1
210463,0,13,0,20,21,7,0,32200,30,True,0,0,0,2
197677,73,13,0,21,71,8,0,71100,33,True,0,0,1,0
209867,0,13,1,22,74,3,0,31200,32,True,0,0,0,0
178050,0,13,0,22,73,7,0,71200,36,True,0,0,0,2
167965,72,13,1,22,73,8,0,72200,33,True,0,0,0,0
201979,0,13,1,22,61,7,0,73100,30,True,0,0,1,0
176557,73,13,0,20,74,7,0,73200,33,True,0,0,0,0
200825,0,13,1,20,61,8,0,62200,35,True,0,0,1,0
193337,72,13,0,22,72,8,0,7320,31,True,0,1,0,0
159445,0,13,1,21,32,4,0,1110,32,True,0,0,0,1
176121,73,13,0,20,71,8,0,7220,31,True,0,0,0,2
167261,73,13,0,21,71,8,0,72100,32,True,0,0,0,0
165894,71,13,0,20,72,8,0,7110,34,True,0,0,1,0
182181,0,13,1,20,72,8,0,7310,33,True,0,0,0,2
185543,0,13,1,22,73,7,0,72100,30,True,0,0,0,0
183871,72,13,1,20,73,8,0,62100,32,True,0,0,0,0
181167,73,13,1,21,73,7,0,62200,30,True,0,1,0,0
190108,74,13,1,21,71,7,0,73200,32,True,0,0,0,0
189479,0,13,1,22,71,7,0,72100,33,True,0,0,0,1
191162,73,13,0,22,73,8,1,71200,36,True,0,1,0,0
211488,31,13,1,21,11,7,0,2220,32,True,0,0,0,0
173094,0,13,0,22,73,8,0,71100,30,True,0,0,0,0
208882,73,13,0,22,73,4,0,3120,32,True,0,1,0,0
186831,72,13,1,22,73,7,0,6220,33,True,0,0,1,0
202254,74,13,0,20,73,7,0,31100,32,True,0,0,0,0
206959,0,13,0,22,22,5,0,72200,36,True,1,1,0,0
174825,0,13,1,22,74,7,0,62200,35,True,0,0,0,2
169354,0,13,1,22,74,7,0,7110,34,True,0,1,0,0
164473,74,13,0,21,73,7,0,71100,33,True,0,0,1,0
170672,72,13,1,20,73,8,0,72200,32,True,0,0,0,0
194945,73,13,1,21,72,7,0,7120,35,True,0,0,0,0
211970,22,13,0,22,61,7,0,5210,30,True,0,0,0,0
171744,0,13,1,21,73,7,0,62200,31,True,0,0,1,0
192322,72,13,1,20,71,7,0,7310,36,True,1,0,0,0
160848,0,13,1,20,73,7,0,72200,36,True,0,0,1,2
195575,0,13,0,22,74,7,0,7210,31,True,1,0,0,1
190270,0,13,0,22,71,8,0,7320,36,True,0,0,0,0
202704,71,13,1,22,72,8,0,11200,32,True,0,0,0,0
177631,0,13,1,21,71,7,0,7220,35,True,0,0,1,0
174225,71,13,0,21,72,7,0,62200,31,True,0,0,0,0
173227,0,13,1,22,73,7,0,72100,35,True,0,0,1,1
167567,0,13,0,21,73,8,0,7110,35,True,0,0,1,0
169428,74,13,1,21,74,7,0,72100,34,True,0,1,0,0
169180,73,13,1,20,74,7,0,73200,30,True,0,0,0,0
193334,0,13,1,22,73,8,0,6220,35,True,0,0,0,0
184154,74,13,0,22,72,7,0,62100,30,True,1,0,0,0
164457,73,13,0,22,72,7,0,73200,32,True,0,0,0,2
188095,74,13,1,22,71,8,0,7220,35,True,0,0,0,0
201352,0,13,1,20,41,7,0,7120,36,True,0,0,1,1
185535,0,13,0,22,71,8,0,72100,30,True,0,0,0,0
174590,71,13,0,20,71,8,0,71200,33,True,0,1,0,0
190918,71,13,0,20,74,7,0,7320,32,True,0,0,0,0
175040,71,13,1,20,73,8,0,72200,32,True,0,0,0,0
193444,72,13,1,20,71,8,0,62200,31,True,0,0,0,0
198850,71,13,0,20,71,7,0,7120,33,True,0,1,0,2
194857,0,13,1,21,73,8,0,72200,33,True,0,0,1,0
164980,0,13,1,20,71,7,0,62200,30,True,0,1,0,0
189353,71,13,0,20,71,7,0,7220,34,True,0,1,0,0
183290,72,13,1,22,73,7,0,71200,32,True,0,0,0,0
180235,0,13,1,20,73,7,0,6220,33,True,1,0,0,0
171535,74,13,1,22,73,8,0,73100,30,True,0,0,0,0
163663,74,13,1,20,72,8,0,7320,33,True,0,0,0,0
196212,73,13,0,20,71,8,0,7210,34,True,0,0,0,0
198455,71,13,0,20,74,7,0,7120,31,True,0,0,0,0
189972,0,13,0,22,73,7,1,62200,36,True,0,1,1,0
188412,0,13,0,22,72,7,0,7320,32,True,1,0,0,0
197541,72,13,0,21,71,8,0,62100,34,True,0,0,0,0
170342,0,13,0,20,74,7,0,6220,36,True,0,1,0,0
202528,0,13,0,20,74,7,0,51200,32,True,0,0,0,2
184185,74,13,1,22,72,7,0,7310,33,True,0,0,0,0
177379,74,13,0,20,72,7,0,72200,33,True,1,0,1,2
180280,74,13,1,22,71,7,0,71100,32,True,0,0,0,0
182569,71,13,1,21,73,7,0,7320,34,True,0,0,1,0
189585,71,13,0,21,74,7,0,7310,31,True,0,0,0,0
172372,0,13,0,20,71,8,0,7220,31,True,0,0,0,0
168029,72,13,0,21,73,8,0,7120,30,True,1,0,0,2
210227,0,13,0,22,62,8,0,61100,36,True,0,0,0,0
180103,74,13,0,22,73,7,0,72100,33,True,0,0,1,0
198062,73,13,0,22,73,8,0,72200,32,True,0,1,0,0
191823,0,13,1,21,71,8,0,72200,32,True,0,0,0,0
166710,74,13,1,20,74,8,0,7110,33,True,0,1,0,0
195075,73,13,0,20,71,7,0,7110,36,True,0,0,0,0
206265,11,13,1,21,42,3,0,7320,31,True,0,0,0,2
166625,71,13,0,21,73,8,0,72200,31,True,0,0,0,0
198142,0,13,1,21,71,8,0,7310,36,True,0,0,0,2
194175,0,13,1,21,73,8,0,7310,34,True,1,0,1,0
165342,0,13,0,21,73,8,0,7320,30,True,0,0,0,0
209388,0,13,0,22,71,2,0,3120,32,True,0,0,0,0
185033,0,13,1,21,74,8,0,7320,32,True,0,0,0,0
166854,72,13,0,21,74,8,0,6220,30,True,0,0,1,0
197117,0,13,1,20,73,8,0,73200,36,True,0,1,0,0
171132,71,13,1,22,73,7,0,72100,36,True,0,0,0,0
197765,71,13,0,22,74,8,0,72100,36,True,0,0,0,0
190246,72,13,1,20,72,7,0,71200,31,True,0,1,0,0
