,prj_led,admin_roles,isEmployee,type,rsc_prj,rsc_department,proprietary,task,activity,action,user_task_corr,user_prj_corr,user_department_corr,expertise
93129,32,11,0,22,31,3,0,42100,30,True,0,0,1,0
86040,0,11,0,22,42,3,0,3220,30,True,0,1,0,2
61078,0,11,1,21,74,3,0,41100,30,True,0,0,0,0
63490,0,11,0,22,41,4,0,5210,34,True,0,0,0,2
69517,41,11,1,20,42,3,0,32200,34,True,0,0,1,0
76900,42,11,1,20,32,4,0,3210,33,True,0,0,0,0
53595,51,11,0,21,52,4,0,5120,36,True,0,0,1,2
61166,61,11,0,22,21,3,0,3110,34,True,0,0,0,0
97356,0,11,1,20,41,4,0,3210,32,True,0,0,0,0
89557,0,11,1,22,41,4,0,41200,30,True,0,0,0,2
77289,0,11,1,21,41,4,0,4110,36,True,0,0,0,0
69196,41,11,0,21,31,3,0,31200,30,True,0,0,0,2
94137,31,11,0,21,31,3,0,3110,31,True,0,1,0,0
61339,0,11,1,20,52,3,0,41100,30,True,0,0,0,2
81017,0,11,1,21,31,3,0,3110,33,True,0,0,0,0
55891,51,11,0,21,61,5,0,4120,35,True,0,0,0,0
78174,0,11,1,22,42,3,0,4210,33,True,0,0,0,0
93407,0,11,0,22,41,4,0,3210,33,True,0,0,0,0
101298,32,11,1,21,31,3,0,3120,30,True,0,0,0,0
90942,42,11,1,22,32,4,0,32200,35,True,0,0,0,2
72049,31,11,1,21,31,3,1,4210,32,True,0,1,0,0
57741,41,11,1,20,41,7,0,6220,31,True,0,1,0,2
100739,0,11,0,22,41,3,0,4110,31,True,0,0,0,0
70196,0,11,0,20,31,4,0,32100,36,True,0,0,0,0
81767,0,11,1,20,41,4,0,3110,34,True,1,0,0,0
100778,42,11,0,20,42,3,0,3110,33,True,0,1,0,1
62390,73,11,1,21,73,4,0,4110,30,True,0,1,0,0
100205,42,11,1,20,42,4,0,3210,35,True,0,1,0,0
56824,11,11,1,20,12,8,0,41200,35,True,0,0,0,0
68107,42,11,1,20,32,3,0,3110,36,True,0,0,0,0
98352,0,11,1,21,41,4,1,32200,30,True,0,1,0,1
67772,0,11,0,21,31,4,0,42100,32,True,0,1,0,0
59987,32,11,0,20,31,1,0,4110,34,True,0,0,0,0
83065,0,11,0,21,32,3,0,32200,34,True,0,0,0,0
94094,42,11,1,22,41,4,0,31100,31,True,0,0,1,0
67351,32,11,0,21,31,3,0,41100,31,True,0,0,0,0
83059,32,11,1,22,31,3,0,3220,32,True,0,0,0,2
76261,0,11,1,22,41,3,0,3110,36,True,0,0,0,0
59361,0,11,0,20,42,1,0,4210,33,True,1,1,0,0
73711,0,11,0,21,32,3,1,4120,30,True,0,1,1,0
86202,41,11,0,22,42,4,0,32100,36,True,0,0,0,0
72993,0,11,1,21,31,3,0,31200,32,True,0,0,0,0
101205,0,11,0,22,41,4,0,4120,34,True,0,0,1,0
103164,0,11,0,22,42,4,0,42100,35,True,0,0,0,2
92564,41,11,0,22,41,4,0,3120,36,True,0,1,0,0
54852,74,11,1,20,22,4,0,12200,32,True,0,0,1,0
85339,0,11,0,21,31,4,0,4210,35,True,0,0,1,0
93091,0,11,1,22,41,4,0,4210,33,True,0,1,1,0
53510,0,11,0,21,72,4,0,72200,34,True,0,1,1,0
98140,0,11,1,22,41,4,0,32100,33,True,0,0,1,0
98101,31,11,1,20,32,4,0,41100,30,True,0,0,0,2
82944,0,11,1,22,42,4,0,4210,32,True,0,0,0,0
57016,41,11,1,20,31,7,0,22100,35,True,0,0,0,0
97515,41,11,0,22,42,3,0,42100,32,True,0,0,1,0
97134,0,11,0,21,42,4,0,32100,32,True,0,0,1,0
83487,31,11,0,20,32,3,0,4120,33,True,0,0,0,0
54274,62,11,1,22,74,4,0,52100,34,True,0,0,0,1
100231,0,11,1,20,42,4,0,3210,30,True,0,0,0,1
105683,0,11,1,22,22,7,0,42200,31,True,0,1,0,0
76473,32,11,0,21,42,4,0,3220,31,True,0,0,0,0
101315,41,11,0,20,31,3,0,3210,31,True,0,0,0,1
92116,0,11,0,22,42,3,0,31200,35,True,0,0,1,0
82541,41,11,0,22,41,4,0,4110,32,True,0,1,0,0
68736,42,11,1,21,41,3,0,3210,30,True,0,0,0,2
83004,42,11,1,22,31,3,0,22200,32,True,0,0,0,0
105673,0,11,0,21,74,8,0,11100,32,True,0,0,0,2
92613,42,11,0,21,42,4,0,3210,35,True,0,1,0,0
62294,0,11,1,22,51,3,0,4110,31,True,0,0,1,2
85908,42,11,1,21,32,3,0,4110,34,True,0,0,0,0
55240,0,11,0,22,11,5,0,3210,33,True,0,0,0,0
75886,31,11,0,21,32,4,0,32100,32,True,0,0,0,0
90835,0,11,0,20,32,3,0,3220,35,True,0,0,0,0
88960,41,11,1,22,42,3,0,3210,35,True,0,0,1,0
70317,0,11,0,22,31,4,0,41100,33,True,0,0,0,1
72460,42,11,0,22,31,3,0,32100,36,True,0,0,0,2
75522,0,11,0,21,32,3,0,31100,35,True,0,0,1,0
89531,0,11,0,22,32,4,0,31100,32,True,0,0,0,0
94906,41,11,0,21,32,3,0,3210,31,True,0,0,0,0
75405,42,11,0,20,42,3,0,41100,31,True,0,1,0,1
91419,0,11,1,22,32,4,0,32100,32,True,0,0,0,0
89664,0,11,0,20,42,4,1,31100,32,True,0,1,0,0
64732,0,11,1,22,42,4,0,71100,34,True,0,1,0,0
99174,41,11,0,20,31,3,0,3220,30,True,0,0,0,0
100628,31,11,0,22,42,4,0,3120,30,True,0,0,1,0
93922,42,11,0,20,32,3,0,41100,34,True,0,0,1,0
83600,42,11,1,22,41,4,0,31200,30,True,0,0,0,0
57085,0,11,0,22,31,6,0,52100,32,True,0,1,0,0
102347,32,11,0,22,32,3,0,31200,32,True,0,1,0,0
74067,42,11,1,22,42,3,0,32200,34,True,0,1,1,0
80380,0,11,0,20,32,3,0,4210,34,True,0,0,1,0
83572,0,11,1,22,42,4,0,3120,33,True,0,0,0,0
63244,0,11,0,22,32,3,0,7120,34,True,0,0,0,0
101304,0,11,1,22,32,3,0,42100,33,True,0,0,0,0
70285,0,11,1,22,41,3,0,4120,31,True,0,0,0,0
96399,0,11,0,22,32,4,0,32100,36,True,0,0,0,2
82954,0,11,0,21,31,4,0,32100,31,True,0,0,0,0
86472,32,11,0,21,31,4,0,41200,30,True,0,0,0,0
96326,0,11,0,20,42,4,0,42100,33,True,0,0,1,0
93929,31,11,0,20,41,4,0,41100,31,True,0,0,0,0
83741,0,11,0,20,41,4,0,22200,35,True,0,1,0,2
76683,0,11,0,20,32,3,0,31200,36,True,0,0,0,0
93589,0,11,0,22,42,4,0,31200,35,True,0,0,1,0
54534,0,11,1,22,52,4,0,2120,34,True,0,0,0,0
81735,31,11,0,21,42,4,0,4120,36,True,0,0,0,0
55499,0,11,1,22,11,2,0,3120,34,True,0,0,0,2
64378,0,11,0,20,31,3,0,51200,34,True,0,0,0,0
62053,0,11,0,21,52,3,0,32200,35,True,0,0,0,0
60806,32,11,1,20,41,6,0,4120,31,True,0,0,0,0
57818,0,11,0,21,41,7,0,62200,35,True,0,0,0,0
53311,73,11,0,21,12,4,0,52200,30,True,0,0,0,2
86843,42,11,1,20,41,3,0,32200,31,True,0,0,0,0
76479,0,11,1,20,42,3,0,3210,30,True,0,0,0,0
100671,0,11,0,21,31,3,0,4110,36,True,0,0,0,0
58936,31,11,1,20,31,8,0,7210,31,True,0,1,0,0
102528,32,11,1,21,32,3,0,32200,36,True,1,1,1,0
62859,0,11,1,22,22,3,0,3120,36,True,0,0,1,0
55451,11,11,1,21,51,7,0,32100,36,True,0,0,0,0
56112,12,11,1,22,22,7,0,32200,34,True,0,0,0,0
81367,31,11,0,20,32,3,0,42100,30,True,0,0,0,0
78814,0,11,1,22,31,4,0,32100,31,True,0,0,0,0
102130,42,11,0,21,31,4,0,4110,36,True,0,0,1,2
74044,0,11,1,21,32,3,0,3110,30,True,0,0,0,0
80676,31,11,1,20,31,4,0,31200,34,True,0,1,0,0
99992,32,11,0,21,32,3,0,31100,30,True,0,1,0,0
54786,22,11,0,22,73,3,0,4220,33,True,0,0,0,0
71086,32,11,0,20,41,4,0,3220,32,True,0,0,0,0
98686,41,11,1,20,32,4,0,3220,35,True,0,0,0,0
62234,62,11,0,22,12,4,0,3110,35,True,0,0,0,0
97124,0,11,0,21,31,4,0,3110,34,True,0,0,1,0
57615,0,11,0,22,32,6,0,2120,31,True,0,0,0,0
74098,42,11,1,20,31,3,0,4120,34,True,0,0,0,0
75126,31,11,0,22,41,3,0,3110,33,True,0,0,0,0
87729,41,11,1,21,41,4,0,22200,36,True,0,1,0,0
73213,31,11,0,22,32,4,0,3220,34,True,0,0,0,2
91794,0,11,0,22,42,4,0,41200,32,True,0,0,0,0
85921,31,11,1,20,32,4,0,3110,35,True,0,0,0,0
88544,0,11,0,21,42,3,0,41100,33,True,1,0,1,0
89758,0,11,0,20,42,3,0,4210,31,True,0,0,0,0
63732,0,11,1,20,32,4,0,7310,33,True,0,1,0,0
94517,32,11,1,21,32,4,1,41100,30,True,0,1,1,0
89666,0,11,1,22,31,3,0,32200,30,True,0,0,0,2
53578,0,11,1,22,22,3,0,73200,31,True,0,0,0,0
95106,0,11,0,21,41,4,0,4110,32,True,0,0,0,0
95243,31,11,1,22,31,4,0,41100,32,True,0,1,0,0
61902,0,11,1,22,11,4,0,32200,31,True,0,0,1,2
54733,0,11,0,20,72,3,0,52100,36,True,0,0,0,2
90277,0,11,1,20,31,4,0,4120,30,True,0,0,0,1
55154,52,11,0,21,73,2,0,3220,32,True,0,0,0,0
66111,31,11,1,22,32,3,0,22200,32,True,0,0,0,0
71308,31,11,0,22,41,4,0,3220,32,True,0,0,1,0
53984,12,11,0,20,22,3,0,7320,34,True,0,0,0,0
96905,31,11,0,20,41,4,0,3110,32,True,0,0,0,0
76039,0,11,0,21,31,4,0,42100,32,True,0,0,1,0
91234,0,11,0,22,41,4,1,4110,35,True,0,1,1,0
105862,0,11,1,20,52,6,0,7320,35,True,0,0,0,0
91732,0,11,1,20,41,3,0,3110,35,True,0,0,0,0
64283,41,11,1,22,41,4,0,1120,36,True,0,1,0,0
58474,42,11,1,20,41,1,0,11200,36,True,0,0,1,0
73338,42,11,1,20,42,4,0,32100,32,True,0,1,0,0
84546,42,11,0,20,42,3,0,3210,30,True,0,1,0,0
82629,32,11,1,20,31,3,0,3120,30,True,0,0,0,0
69177,31,11,0,21,31,3,0,41100,30,True,0,1,0,0
74754,0,11,0,21,32,4,0,4110,32,True,0,0,0,0
79297,42,11,0,22,42,3,0,31100,35,True,0,1,0,0
72323,0,11,0,21,32,4,0,41200,30,True,0,0,0,0
77070,42,11,1,21,41,4,0,41100,34,True,0,0,0,0
97501,32,11,0,22,42,3,0,41100,36,True,0,0,0,0
96348,32,11,1,20,41,3,0,4120,31,True,0,0,0,2
98126,0,11,1,21,41,3,0,31100,36,True,0,0,0,2
67975,0,11,0,21,42,3,0,4210,35,True,0,0,0,0
57901,0,11,0,21,31,8,0,73200,36,True,0,0,0,0
85836,0,11,0,21,41,4,0,4120,30,True,0,0,0,0
65382,31,11,1,20,32,4,0,4210,30,True,0,0,0,0
92791,0,11,0,21,31,4,0,31100,36,True,0,0,1,0
102046,31,11,1,20,32,4,0,41200,32,True,0,0,0,0
96799,31,11,1,22,42,3,0,3210,32,True,0,0,0,2
104564,31,11,0,22,42,3,0,41200,33,True,0,0,0,0
104656,41,11,1,22,42,4,0,3210,31,True,1,0,0,0
62196,0,11,0,21,71,4,0,41100,34,True,0,0,0,2
60586,41,11,1,22,42,1,0,4210,32,True,0,0,0,0
86535,0,11,0,21,31,4,0,32100,32,True,0,0,0,2
86312,42,11,0,21,41,4,0,3210,35,True,0,0,0,0
56100,0,11,0,22,62,7,0,22200,35,True,0,0,0,0
80168,41,11,0,21,41,3,1,32100,32,True,0,1,1,0
59066,0,11,1,22,31,8,0,4110,34,True,0,0,0,0
94850,0,11,1,21,31,4,0,41200,34,True,0,0,0,0
72414,32,11,0,22,31,3,0,3210,33,True,0,0,1,2
73738,0,11,0,20,32,3,0,3120,30,True,0,0,0,0
67294,0,11,1,21,32,4,0,3110,36,True,0,1,0,0
95195,0,11,1,21,31,4,0,32100,31,True,0,0,0,0
88445,41,11,0,22,42,3,0,32100,33,True,0,0,0,0
79026,0,11,1,21,31,4,0,3110,32,True,0,0,0,1
91182,42,11,0,20,31,3,0,41100,30,True,0,0,1,0
53406,22,11,0,20,11,3,0,7310,30,True,0,0,0,0
91760,42,11,0,22,42,3,0,4210,31,True,0,1,0,0
85666,0,11,1,20,41,3,0,32200,32,True,0,0,0,0
71022,41,11,0,21,32,4,0,31200,30,True,0,0,0,0
63316,42,11,0,22,31,3,0,61100,31,True,0,0,0,0
88904,42,11,1,20,32,3,0,4210,31,True,0,0,0,0
91956,0,11,0,21,42,3,0,41100,32,True,0,0,0,0
76715,42,11,0,21,41,3,0,41200,33,True,0,0,0,0
60755,0,11,1,20,32,5,0,4110,31,True,0,1,0,0
75849,32,11,0,22,42,4,0,42100,30,True,0,0,0,0
72614,41,11,1,20,41,4,0,3110,32,True,0,1,0,2
98450,41,11,1,20,32,4,0,32100,33,True,0,0,0,0
59394,0,11,0,20,31,2,0,3220,31,True,0,0,0,0
75713,42,11,1,20,41,4,0,22200,30,True,0,0,0,0
88460,0,11,0,22,31,3,0,3220,32,True,0,0,0,0
80349,0,11,0,21,41,3,0,32200,30,True,0,0,0,0
76377,0,11,0,21,42,3,0,41200,33,True,0,1,0,0
88194,31,11,1,20,31,4,0,31200,31,True,0,1,0,0
100728,0,11,0,20,41,3,0,4120,32,True,1,0,1,0
62899,0,11,1,20,21,4,0,32200,35,True,0,0,0,0
101881,31,11,0,22,41,3,0,3210,36,True,0,0,0,2
94493,0,11,1,22,32,3,0,4110,36,True,0,0,0,0
74511,0,11,1,20,32,4,0,4110,36,True,0,0,0,0
101997,0,11,1,20,32,3,0,3210,36,True,0,0,1,0
104192,42,11,1,20,42,4,0,4120,34,True,0,1,0,0
81802,0,11,0,22,31,4,0,41100,33,True,0,0,0,1
62811,62,11,0,20,12,4,0,3210,34,True,0,0,0,0
64858,31,11,0,22,41,4,0,21100,36,True,0,0,0,2
105266,51,11,0,21,61,5,0,62200,32,True,0,0,0,0
100663,42,11,1,20,32,4,0,41100,36,True,0,0,0,0
56602,74,11,1,21,73,7,0,4210,30,True,0,0,1,2
95110,41,11,0,20,31,3,0,3210,36,True,0,0,0,0
57130,0,11,1,22,31,7,0,6210,30,True,0,1,0,2
67812,0,11,0,20,31,3,0,32100,34,True,0,0,1,0
74529,0,11,1,20,31,4,0,42100,36,True,0,0,0,0
94824,41,11,0,22,32,3,0,42100,35,True,0,0,1,0
72643,0,11,0,20,42,3,0,4210,33,True,0,0,1,0
92779,0,11,0,21,41,4,0,22200,31,True,1,0,0,0
104731,42,11,0,22,31,3,0,4120,30,True,1,0,0,0
103378,0,11,1,20,31,4,0,3110,33,True,0,1,0,1
83287,31,11,0,20,32,4,0,4210,32,True,0,0,0,0
99720,0,11,0,22,41,4,0,31200,30,True,0,0,0,0
62757,0,11,0,20,71,3,0,32100,35,True,0,0,0,0
90976,41,11,1,20,41,4,0,42100,36,True,0,1,0,0
59104,31,11,0,20,32,2,0,4110,32,True,0,0,1,0
62473,0,11,1,21,74,4,0,42100,30,True,0,0,0,2
77168,0,11,0,22,32,4,1,41100,35,True,0,1,0,0
70743,31,11,1,21,32,3,0,32100,30,True,0,0,0,0
87508,41,11,0,20,42,4,0,32100,36,True,0,0,1,0
103667,0,11,1,21,31,4,0,32100,33,True,0,1,0,0
69687,42,11,0,20,42,3,0,3210,35,True,0,1,1,1
82828,0,11,0,21,32,4,0,3110,36,True,0,0,0,0
83445,32,11,0,22,41,3,0,3220,31,True,0,0,0,0
84817,0,11,1,20,31,3,0,3110,35,True,0,0,0,0
92021,0,11,1,22,32,3,0,32100,34,True,0,0,0,0
97863,42,11,0,20,41,3,0,3120,35,True,0,0,0,2
79036,32,11,1,22,42,3,0,3110,32,True,0,0,1,1
66203,32,11,1,20,32,4,0,4110,33,True,0,1,0,0
72004,0,11,1,20,31,3,0,3210,30,True,0,0,1,2
69555,32,11,0,20,41,4,0,41200,35,True,0,0,1,0
96032,0,11,1,21,31,4,0,4210,32,True,0,0,0,2
62545,12,11,0,21,21,3,0,3120,30,True,0,0,0,0
95225,32,11,0,22,41,4,0,32100,33,True,0,0,1,0
55009,0,11,1,22,52,1,0,41100,30,True,0,0,0,0
95188,41,11,1,20,31,3,0,3220,33,True,0,0,0,0
95377,31,11,1,20,42,3,0,4110,36,True,0,0,1,0
86195,0,11,1,22,42,4,0,3110,33,True,0,0,0,2
71069,32,11,0,20,32,4,0,32100,31,True,0,1,0,0
82248,32,11,0,21,32,3,0,3110,35,True,0,1,0,0
62357,22,11,0,21,71,4,0,41200,33,True,0,0,1,0
82868,32,11,0,22,31,3,0,3220,35,True,0,0,0,0
73079,0,11,0,20,31,3,0,3210,33,True,0,0,0,0
57492,32,11,1,21,31,6,0,21200,30,True,0,0,0,0
100572,0,11,0,21,32,4,0,22200,35,True,0,0,0,0
77191,0,11,0,20,41,4,0,42100,32,True,0,0,0,2
71957,42,11,1,22,42,3,0,42100,33,True,0,1,0,0
61854,62,11,1,20,62,3,0,3220,34,True,0,1,0,2
88647,0,11,0,22,31,3,0,3110,31,True,0,0,0,0
102699,32,11,0,22,32,4,0,41100,31,True,0,1,0,0
53413,0,11,1,20,61,4,0,73200,31,True,0,0,1,2
79079,0,11,0,21,41,4,0,42100,36,True,0,0,0,0
73904,0,11,0,20,32,4,0,3210,32,True,1,0,1,0
65326,41,11,1,20,41,3,0,3110,31,True,0,1,1,0
68993,42,11,0,22,41,3,0,3120,35,True,0,0,0,0
63849,0,11,1,22,41,3,0,73200,36,True,0,1,0,0
95989,31,11,0,20,31,3,0,32200,35,True,0,1,0,2
95461,0,11,1,21,42,4,0,31200,33,True,0,1,1,0
66009,0,11,0,20,31,4,1,42100,30,True,0,1,0,0
91562,0,11,1,20,31,4,0,32200,34,True,0,0,0,0
66509,41,11,0,22,41,4,0,3110,36,True,0,1,0,1
81757,31,11,1,20,31,4,0,32100,34,True,0,1,0,0
104455,31,11,0,21,41,3,0,32200,35,True,1,0,0,0
55393,0,11,0,22,61,5,0,42100,32,True,0,0,0,0
57795,0,11,0,20,32,1,0,5120,36,True,0,0,0,2
102388,0,11,1,20,31,3,0,32200,33,True,0,0,1,2
85047,31,11,1,21,32,3,0,32100,31,True,0,0,0,1
90386,42,11,1,22,41,3,0,4210,36,True,1,0,1,0
62655,11,11,0,20,21,3,0,4120,35,True,0,0,0,0
69956,31,11,1,21,31,3,0,3110,33,True,0,1,1,0
56784,0,11,1,20,72,7,0,31200,30,True,0,0,0,2
86342,32,11,0,21,32,4,0,42100,35,True,0,1,0,0
67056,0,11,0,22,32,3,0,3220,33,True,0,0,0,0
84768,41,11,1,21,41,4,0,3110,33,True,0,1,0,0
95049,32,11,1,22,32,3,0,22200,31,True,0,1,1,0
90681,42,11,1,20,31,3,0,3110,33,True,0,0,1,0
102459,41,11,1,20,42,3,0,42100,30,True,0,0,0,2
82203,0,11,1,20,41,3,0,3210,30,True,0,0,0,0
61056,73,11,0,22,62,4,0,31100,30,True,0,0,0,0
81178,32,11,1,21,31,4,0,32100,32,True,0,0,1,0
100911,0,11,0,21,41,4,0,42100,31,True,0,0,0,0
89227,41,11,0,20,42,3,0,3220,33,True,0,0,0,0
56865,0,11,0,22,51,5,0,4210,34,True,0,0,0,2
77939,32,11,1,22,41,3,0,4210,36,True,0,0,0,0
60072,32,11,0,21,31,7,0,4120,32,True,0,0,0,0
53040,0,11,0,20,61,3,0,62100,31,True,0,0,1,0
105015,0,11,0,20,74,5,0,11100,31,True,0,0,1,1
65028,41,11,1,22,41,4,0,22200,32,True,0,1,1,0
79015,42,11,0,21,42,3,0,41100,31,True,0,1,0,0
83027,41,11,0,22,42,3,0,32100,32,True,1,0,1,0
54444,0,11,0,20,62,3,0,52200,35,True,0,0,0,0
70723,0,11,1,22,32,3,0,22200,33,True,0,0,0,1
80803,41,11,1,22,42,4,0,3220,31,True,0,0,1,0
54919,21,11,0,20,12,4,0,2110,30,True,0,0,0,0
72580,32,11,1,21,32,4,1,4120,30,True,0,1,0,0
70474,0,11,1,22,42,4,0,42100,32,True,0,0,0,0
56811,0,11,0,21,51,6,0,41200,30,True,0,0,0,0
55608,61,11,1,20,12,8,0,31100,35,True,0,0,0,0
101775,41,11,0,22,31,3,0,31100,31,True,1,0,1,0
65602,0,11,1,22,32,3,0,31100,35,True,0,0,0,0
60471,0,11,0,20,41,7,0,3110,30,True,0,0,0,0
98150,41,11,1,22,41,3,1,3110,35,True,0,1,0,0
62089,72,11,0,22,73,4,0,31200,30,True,0,0,0,0
60221,42,11,1,21,42,7,0,4210,35,True,0,1,0,0
53599,0,11,1,22,51,4,0,2120,35,True,0,0,1,0
74713,0,11,1,22,41,4,0,3110,34,True,0,1,0,0
57798,0,11,1,20,32,6,0,1220,32,True,0,0,0,0
54089,71,11,1,20,22,4,0,6210,33,True,0,0,1,0
80191,42,11,1,22,31,4,0,22200,30,True,0,0,0,0
61842,62,11,0,22,61,3,0,4110,35,True,0,0,0,0
79962,0,11,0,22,32,4,0,32100,32,True,0,0,1,0
101363,32,11,1,20,42,3,0,4110,36,True,0,0,0,0
87906,41,11,1,22,32,4,0,32200,35,True,0,0,1,0
65748,0,11,1,22,32,4,0,32100,34,True,0,0,0,0
91089,32,11,0,20,41,3,0,4210,33,True,0,0,0,1
73148,0,11,1,21,41,3,0,4210,32,True,0,1,0,2
77131,42,11,1,20,32,3,0,22200,34,True,0,0,0,0
99854,0,11,1,20,31,3,0,32200,36,True,0,0,0,0
95027,0,11,1,22,31,3,0,31200,36,True,0,0,1,0
72953,0,11,1,22,32,4,0,4110,33,True,0,0,0,1
93271,31,11,0,21,42,4,0,42100,33,True,0,0,0,0
93631,0,11,1,21,41,4,0,32200,31,True,0,0,0,0
89934,42,11,1,21,41,4,0,31100,32,True,1,0,0,0
73553,0,11,1,21,41,4,0,41200,34,True,0,0,0,2
78205,41,11,1,20,41,3,0,31100,36,True,0,1,0,0
73742,41,11,0,20,41,3,0,3120,31,True,0,1,1,0
61759,0,11,0,22,51,4,0,22200,30,True,0,0,0,0
74978,42,11,0,22,32,3,0,31100,36,True,0,0,0,0
98343,31,11,0,21,41,4,0,32200,35,True,1,0,0,0
79490,42,11,0,21,41,4,0,4210,31,True,0,0,0,0
62645,0,11,0,21,73,4,0,4120,34,True,0,0,0,0
84920,31,11,0,20,42,3,0,3110,36,True,0,0,0,0
75076,0,11,1,22,31,3,0,41100,32,True,0,1,0,0
100310,0,11,1,22,32,3,0,31100,31,True,0,0,0,0
55024,51,11,0,20,22,2,0,3110,36,True,1,0,0,1
84449,42,11,0,21,41,4,0,22200,31,True,0,0,0,2
67747,31,11,1,21,31,3,0,4120,31,True,0,1,0,2
70552,0,11,0,20,41,4,0,32200,30,True,0,0,0,2
73255,31,11,1,21,41,4,0,41100,31,True,0,0,0,0
97961,31,11,0,21,41,3,0,3210,33,True,0,0,0,0
78230,0,11,1,21,42,4,0,3220,34,True,0,0,1,0
77347,41,11,0,20,42,3,0,32200,35,True,0,0,0,0
54959,0,11,1,20,73,3,0,1120,31,True,0,0,0,0
73691,31,11,0,21,31,4,0,3110,34,True,0,1,0,1
101649,0,11,1,20,41,3,0,32100,33,True,0,0,0,0
72479,0,11,1,22,41,3,1,32200,35,True,0,1,0,2
101201,0,11,1,21,42,3,0,4120,33,True,0,1,0,1
99332,32,11,0,21,32,4,0,42100,36,True,0,1,0,0
75592,0,11,0,22,41,4,0,32200,33,True,0,1,0,0
67996,31,11,0,22,32,3,0,31200,35,True,0,0,0,0
93101,31,11,0,22,31,4,0,41200,34,True,0,1,1,2
93188,0,11,0,22,42,3,0,3120,32,True,1,0,0,0
92323,41,11,0,22,31,4,0,4110,35,True,0,0,1,0
72370,41,11,0,21,31,4,0,32100,30,True,1,0,0,2
87009,0,11,0,21,32,4,0,31200,31,True,0,1,0,0
94859,41,11,0,22,32,3,0,4120,33,True,0,0,0,0
65630,31,11,0,20,42,4,0,3210,31,True,0,0,0,0
57544,41,11,1,22,42,1,0,73200,35,True,0,0,0,0
103858,42,11,1,20,42,4,1,31100,30,True,0,1,0,2
96866,41,11,0,20,42,3,0,3220,31,True,0,0,0,0
68386,42,11,0,20,42,3,1,3210,30,True,0,1,0,2
75413,0,11,0,20,31,4,0,3120,33,True,0,1,0,0
82441,31,11,0,20,42,4,0,42100,30,True,0,0,1,2
97829,41,11,1,20,31,3,0,3120,31,True,0,0,0,0
78612,41,11,1,21,41,3,1,42100,32,True,0,1,0,0
82564,0,11,0,22,32,4,1,32200,35,True,0,1,0,2
75804,42,11,0,22,31,3,0,32200,30,True,0,0,0,2
90456,0,11,0,22,42,4,0,42100,31,True,1,0,0,0
53539,51,11,1,21,11,4,0,11100,30,True,0,0,0,0
99214,0,11,1,21,32,4,0,31100,34,True,0,0,1,0
91812,0,11,0,22,32,3,0,42100,30,True,0,0,0,1
62726,0,11,1,22,72,4,0,3210,31,True,0,0,0,0
70781,42,11,0,21,31,3,0,41100,31,True,0,0,0,0
71993,0,11,1,22,32,3,0,41200,36,True,0,0,0,0
95274,0,11,1,21,31,3,0,31200,31,True,1,0,1,0
58282,0,11,1,20,42,6,0,21200,32,True,0,0,0,0
99173,31,11,1,22,32,4,0,4120,33,True,0,0,0,2
59895,0,11,0,22,31,2,0,31200,34,True,0,1,0,0
74043,31,11,1,21,41,3,0,42100,33,True,0,0,0,0
54330,0,11,0,20,61,3,0,51100,32,True,0,0,0,1
70435,41,11,1,22,41,3,0,41200,36,True,0,1,0,1
94220,0,11,0,20,32,3,0,42100,33,True,0,0,0,0
81371,41,11,1,22,41,4,0,42100,30,True,0,1,0,0
99918,42,11,0,21,42,4,0,31100,34,True,0,1,0,0
76143,31,11,1,21,41,4,0,32100,33,True,0,0,1,2
54778,0,11,1,20,72,4,0,52100,30,True,0,0,1,0
61306,0,11,0,22,74,3,0,3210,32,True,0,0,0,0
99828,0,11,0,20,42,3,0,3120,34,True,0,0,0,2
103338,41,11,0,22,31,4,0,31100,30,True,0,0,0,0
77548,0,11,0,21,41,3,0,4210,33,True,0,0,0,0
89433,0,11,1,20,31,4,0,22200,31,True,0,0,0,0
56034,73,11,1,22,72,8,0,3220,32,True,0,0,0,0
97158,0,11,1,21,42,3,0,32200,33,True,0,1,1,0
86486,31,11,0,21,31,3,0,4210,35,True,0,1,0,1
67073,0,11,0,22,32,3,0,22200,32,True,0,0,0,2
55739,62,11,0,21,51,6,0,4120,35,True,0,0,0,0
100721,0,11,0,21,31,4,0,32200,31,True,0,0,0,0
101909,31,11,0,21,32,3,0,42100,30,True,0,0,1,2
81291,42,11,0,21,41,4,0,4110,35,True,1,0,0,0
62416,0,11,0,22,61,3,0,22200,35,True,0,0,0,0
85021,31,11,1,21,42,4,0,3210,30,True,0,0,0,0
65162,32,11,1,21,41,3,0,3220,32,True,1,0,0,1
81950,0,11,1,22,31,3,0,31100,33,True,0,1,0,1
100587,0,11,1,21,42,3,0,41200,35,True,0,0,1,0
85925,0,11,1,21,42,4,0,3220,33,True,0,1,0,0
87742,31,11,0,22,31,3,0,4110,33,True,0,1,0,0
96086,31,11,1,20,41,3,0,42100,34,True,0,0,0,0
67189,32,11,1,21,32,3,1,4210,30,True,0,1,0,0
100842,42,11,1,21,42,4,0,32100,31,True,0,1,0,2
98997,31,11,1,21,32,4,0,3220,33,True,0,0,0,0
100065,0,11,1,22,32,3,0,32100,32,True,0,1,0,2
102770,41,11,0,20,41,4,0,4210,31,True,0,1,0,0
73224,32,11,0,20,42,3,0,3220,36,True,0,0,0,2
